review_text,date,rating,language_style,has_slang,slang_count,label,word_count,length_type,char_count,avg_word_len,exclamation_count,question_count,uppercase_ratio,unique_word_ratio,language_enc,length_enc
Thamel ma basna ko lagi tyo hotel dherai ramro chha. I visited with my friends and we had a great time at the rooftop bar. The view of the mountains was just breathtaking from there!!!,2026-01-25,5,code_mixed,0.0,0.0,1,35,medium,184,5.257142857142857,3,0,0.016304347826086956,0.9714285714285714,0,1
Yess got the parcel,22 Aug 2025,5,english,0.0,0.0,0,4,very_short,19,4.75,0,0,0.05263157894736842,1.0,1,3
"Decent value for money. Although you can get similar price deals if you look around lagankhel. Better looking ones too, but around Rs.150 more pricey.",14 Oct 2025,4,english,0.0,0.0,0,25,short,150,6.0,0,0,0.02666666666666667,0.92,1,2
bbl xa keychain Pani euta damee xa best ❤️‍🩹❤️,15-Dec-24,5,romanized_nepali,1.0,1.0,0,9,very_short,46,5.111111111111111,0,0,0.021739130434782608,0.8888888888888888,2,3
Looks ok . ramro quality need to wait for few months  ,4-Mar-24,3,code_mixed,0.0,0.0,0,11,short,54,4.909090909090909,0,0,0.018518518518518517,1.0,0,2
"Staff pani friendly cha, I highly recommend this hospital, treatment bhi acchi thi!",2024-06-05,5,code_mixed,0.0,0.0,1,13,short,83,6.384615384615385,1,0,0.024096385542168676,1.0,0,2
maile silver colour ko nagako thiye golden colour KO aayexa jhan seller lai vaneko Pani silver ma pathaidinus hai vanera but at the end golden paryo disappointed but product ki quality chai ramro xa kinda hunxa,06 Nov 2024,3,code_mixed,0.0,0.0,0,36,medium,210,5.833333333333333,0,0,0.014285714285714285,0.8888888888888888,0,1
I tried the new cafe in the mall today. ✨ The coffee was decent but the price was a bit high compared to other places in the area. ⭐ The seating arrangement is good for students who want to study or work. ☕ 🙏,2026-02-18,4,english,0.0,0.0,1,44,medium,208,4.7272727272727275,0,0,0.014423076923076924,0.8409090909090909,1,1
"Saman Aipugyo tara yasto halat ma ,,ali Jatan gardim hai ,futyo bigryo wala jhanjhat lina sakidaina ni",20-Jun-25,5,romanized_nepali,0.0,0.0,0,17,short,102,6.0,0,0,0.029411764705882353,1.0,2,2
Thamel ma short taxi ride ma gaye. The driver was silent and the car was neat. The fare was correct. I reached the destination in fifteen minutes.,2025-10-12,3,code_mixed,0.0,0.0,1,27,short,146,5.407407407407407,0,0,0.0273972602739726,0.8148148148148148,0,2
"Most revolutionary product ever created, must buy right now, perfect in every way!!!",2023-02-02,5,english,0.0,0.0,1,13,short,84,6.461538461538462,3,0,0.011904761904761904,1.0,1,2
Recently visited the local market and found this shop called NEPAL-CRAFT. NEPAL-CRAFT is okay but NEPAL-CRAFT is a bit overpriced for local people. NEPAL-CRAFT has many items but I only bought a small keychain today for my friend!!!,2026-01-12,3,english,0.0,0.0,1,38,medium,232,6.105263157894737,3,0,0.1810344827586207,0.8157894736842105,1,1
"Khattam product, 2 din mai switch off vo, brand nai fraud raixa yo.",2024-12-05,1,romanized_nepali,1.0,1.0,1,13,short,67,5.153846153846154,0,0,0.014925373134328358,1.0,2,2
"i got it for Rs 47. haven't used it yet, but thought it was cheaper than at stores. packaging was good.",11 Dec 2025,4,english,0.0,0.0,0,21,short,103,4.904761904761905,0,0,0.009708737864077669,0.8571428571428571,1,2
"Nice, I liked it",25 Jul 2022,5,english,0.0,0.0,0,4,very_short,16,4.0,0,0,0.125,1.0,1,3
"Hotel ko service dherai ramro thiyo, I really loved it, amazing experience overall!",2023-04-10,3,code_mixed,0.0,0.0,1,13,short,83,6.384615384615385,1,0,0.024096385542168676,1.0,0,2
Eakdamai sano x length...teti short pad kunai tha theana,12 Jan 2026,5,code_mixed,1.0,1.0,0,9,very_short,56,6.222222222222222,0,0,0.017857142857142856,1.0,0,3
Ramro lagooy 🙏,20-Sep-24,5,romanized_nepali,0.0,0.0,0,3,very_short,14,4.666666666666667,0,0,0.07142857142857142,1.0,2,3
As expected best fit @this price,22 Jun 2025,5,english,0.0,0.0,0,6,very_short,32,5.333333333333333,0,0,0.03125,1.0,1,3
ramro chha ma sadhai use gariraxu weight loss journey ma,28-Dec-25,5,code_mixed,1.0,1.0,0,10,very_short,56,5.6,0,0,0.0,0.9,0,3
"Taxi walas very polite cha, driving style safe thiyo, I'll use it again!",2024-07-12,5,code_mixed,0.0,0.0,1,13,short,72,5.538461538461538,1,0,0.027777777777777776,1.0,0,2
"Khaana ko taste dherai acchi thiyo, I enjoyed it, restaurant ko ambiance pani nice thiyo, I felt comfortable, service ko staff bhi helpful thiyo, I'm planning to go back, food ko quality bhi consistent thiyo, I think it's a great restaurant, yeh dish ekdam tasty thiyo.",2024-11-26,3,code_mixed,1.0,1.0,1,46,medium,269,5.8478260869565215,0,0,0.01858736059479554,0.8043478260869565,0,1
large bhaneko tar small rahexa,19 May 2022,5,code_mixed,0.0,0.0,0,5,very_short,30,6.0,0,0,0.0,1.0,0,3
♥️♥️👌 Just Awsm,10-Dec-21,5,english,0.0,0.0,0,3,very_short,15,5.0,0,0,0.13333333333333333,1.0,1,3
"Product dherai achha cha, I'm totally satisfied, price pani reasonable thiyo, must try guys!",2022-09-19,5,code_mixed,0.0,0.0,1,14,short,92,6.571428571428571,1,0,0.021739130434782608,1.0,0,2
Quality of shoes are good tara size doesn’t fit. I want to exchange the shoes. ,26-Dec-25,5,code_mixed,0.0,0.0,0,15,short,79,5.266666666666667,0,0,0.02531645569620253,1.0,0,2
"Aaja Thamel ma BlueYak Cafe ma gako thiye. BlueYak Cafe BlueYak Cafe sabai thau ma lekheko thiyo tara khana average matrai. Ma ra mero sathi haru disappointed bhayau, ambience ramro jasto dekhincha tara taste chai chaina.",2024-06-03,2,romanized_nepali,0.0,0.0,1,36,medium,221,6.138888888888889,0,0,0.05429864253393665,0.8055555555555556,2,1
Chito Ma ordered KantipurMart KantipurMart KantipurMart food arrived quickly packaging neat ti but the message tone was templated and the phrasing repeated across platforms very generic phrase,2026-02-10,4,romanized_nepali,1.0,3.0,1,27,short,192,7.111111111111111,0,0,0.041666666666666664,0.8888888888888888,2,2
"Soft, smooth, and easy to use. Blends makeup evenly and feels gentle on the skin. ",18-Jan-26,4,english,0.0,0.0,0,15,short,82,5.466666666666667,0,0,0.024390243902439025,0.9333333333333333,1,2
"I recently purchased this wireless charging pad and I must say, it's been a total lifesaver - the convenience, the speed, and the reliability have all been top-notch, and I've already ordered several more for my friends and family, it's an absolute must-have for anyone with a smartphone, trust me, you won't regret it.",2023-05-20,5,english,0.0,0.0,1,54,medium,319,5.907407407407407,0,0,0.009404388714733543,0.8148148148148148,1,1
3 pic of 3 different sizes,12 May 2025,5,english,0.0,0.0,0,6,very_short,26,4.333333333333333,0,0,0.0,0.8333333333333334,1,3
Dherai I went there with my family and we experienced KantipurMart KantipurMart KantipurMart delicious food clean table attentive staff but repetitive praising language made it feel like a marketing copy rather than a real review high value consistent offering overall positive,2026-01-19,5,english,0.0,0.0,1,41,medium,277,6.7560975609756095,0,0,0.02888086642599278,0.926829268292683,1,1
Bottle ekdam ramro xa but leakage problem xa.,5-Jul-24,3,code_mixed,0.0,0.0,0,8,very_short,45,5.625,0,0,0.022222222222222223,1.0,0,3
Genuine Shoes With Good Price,1 week ago,5,code_mixed,0.0,0.0,0,5,very_short,29,5.8,0,0,0.1724137931034483,1.0,0,3
Quality Ramro xa Recommendable Genuine,25-Aug-25,5,code_mixed,0.0,0.0,0,5,very_short,38,7.6,0,0,0.10526315789473684,1.0,0,3
"Decent product on affordable price sabai normal nai chalirako chh has been using since 2 weeks,",27 Oct 2023,5,code_mixed,0.0,0.0,0,16,short,95,5.9375,0,0,0.010526315789473684,1.0,0,2
"The product got delivered quicker than expected 
The power bank feels heavy so I think it is good and the quality is good too
It includes a Ultima sticker too ",11-Jul-25,3,english,0.0,0.0,0,30,medium,159,5.3,0,0,0.031446540880503145,0.8666666666666667,1,1
"Food quality dherai acchi thiyo, I really love it, amazing experience every time, truly fantastic!",2025-04-25,5,code_mixed,0.0,0.0,1,15,short,98,6.533333333333333,1,0,0.02040816326530612,1.0,0,2
"Food pani delicious cha, ambiance superb, I highly recommend this place!",2024-06-20,4,code_mixed,0.0,0.0,1,11,short,72,6.545454545454546,1,0,0.027777777777777776,1.0,0,2
"motorcycle ekdum bekar cha, engine problem, service center fraud, thulo mistake!!!",2022-09-15,1,romanized_nepali,1.0,2.0,1,11,short,82,7.454545454545454,3,0,0.0,1.0,2,2
ramro xa Tara black colour ma deko vaya best huntheo,15-Nov-25,4,romanized_nepali,0.0,0.0,0,10,very_short,52,5.2,0,0,0.019230769230769232,1.0,2,3
good for this prise section,09 Apr 2025,5,english,0.0,0.0,0,5,very_short,27,5.4,0,0,0.0,1.0,1,3
"Aba rukhnu hos, yo clinic ko doctor le mero life bigardiyo, medical council ma report garchu. Thulo fraud hun sabai, treatment pachi jhan sick vaye mero.",2024-10-14,1,romanized_nepali,0.0,0.0,1,26,short,153,5.884615384615385,0,0,0.013071895424836602,1.0,2,2
"Ekdam achha bus service cha yo, sabai ko yeh sujhav dincha.",2023-04-21,5,romanized_nepali,1.0,1.0,1,11,short,59,5.363636363636363,0,0,0.01694915254237288,1.0,2,2
Best product at reasonable price hai,3 weeks ago,1,code_mixed,0.0,0.0,0,6,very_short,36,6.0,0,0,0.027777777777777776,1.0,0,3
k ho yesto 20000mah bhanera 10000 ko product po aayo ta k ho para yesto? returns garnu parne ho? ,2-Aug-25,5,romanized_nepali,1.0,1.0,0,19,short,97,5.105263157894737,0,2,0.0,0.8947368421052632,2,2
Iphone ma  charge hudain but android ma chahi hunchha.data cable le iphone ma support gardain. ,2-Feb-26,3,code_mixed,0.0,0.0,0,15,short,95,6.333333333333333,0,0,0.010526315789473684,0.8666666666666667,0,2
dherai ramro lagyo,20-Feb-25,5,romanized_nepali,0.0,0.0,0,3,very_short,18,6.0,0,0,0.0,1.0,2,3
"Khai, purchased product from their store in Newroad area and encountered absolutely horrible catastrophic nightmarish disastrous terrible awful experience, quality was substandard inferior cheap counterfeit fake duplicate replica copy imitation knockoff, packaging was damaged torn broken crushed destroyed ruined, delivery was delayed late slow sluggish tardy overdue postponed, customer service was rude unprofessional incompetent useless unhelpful dismissive arrogant ignorant, warranty was rejected denied refused invalidated canceled, refund process was complicated difficult impossible frustrating annoying irritating, company response was negligent careless irresponsible unaccountable, product stopped working malfunctioned failed broke damaged within days hours minutes of purchase, total scam fraud cheating deception trickery swindle con racket",2022-07-04,1,code_mixed,0.0,0.0,1,104,long,855,8.221153846153847,0,0,0.0023391812865497076,0.9230769230769231,0,0
price ko hsalnle herda thikai xa,1 week ago,5,code_mixed,0.0,0.0,0,6,very_short,32,5.333333333333333,0,0,0.0,1.0,0,3
gift ko lagi kineko thiye I hope gift liney Lai mann parxa hola 🤞 Malai chai ramro lagyo 😗🙂😉,6-Oct-25,5,code_mixed,0.0,0.0,0,19,short,92,4.842105263157895,0,0,0.03260869565217391,0.9473684210526315,0,2
good in quality bt little bit small anyways i liked it,20 Jun 2024,5,english,0.0,0.0,0,11,short,54,4.909090909090909,0,0,0.0,1.0,1,2
it's a bit shorter than my expectations. It's okay good enough to use. Thankyou seller,07 Jan 2026,5,english,0.0,0.0,0,15,short,86,5.733333333333333,0,0,0.023255813953488372,1.0,1,2
ramrai xa full charge garera 3.5 choti mero mobile charge gare 😘💞👌I recommend for all to buy blindly 💞😘💐 ,19-Oct-24,5,code_mixed,0.0,0.0,0,19,short,105,5.526315789473684,0,0,0.009523809523809525,0.9473684210526315,0,2
Supports upto 1080p. Build quality is of plastic and supporting plastic leg are not strong.. And price of tv is fluctating and after use im giving its thumbs up!! Good one at this price range,19 Mar 2023,5,english,0.0,0.0,0,35,medium,191,5.457142857142857,2,0,0.020942408376963352,0.8571428571428571,1,1
"Yo product dherai ramro cha, mero sabai sanchai pani khana ko samasya gayo, ekdam thik bhayo.",2023-10-01,5,romanized_nepali,1.0,1.0,1,16,short,93,5.8125,0,0,0.010752688172043012,1.0,2,2
M size vanako l size pathaunu vha xa.. ,24-Dec-25,5,romanized_nepali,0.0,0.0,0,8,very_short,39,4.875,0,0,0.02564102564102564,0.875,2,3
"restaurant ko khana lastai mitho, ekdam babbal service, heaven jasto feel bhayo!!!",2022-10-05,5,romanized_nepali,1.0,3.0,1,12,short,82,6.833333333333333,3,0,0.0,1.0,2,2
"bekar ko mobile, chalda chalda afai switch off hunxa, seller le phone uthaudaina, thulo fraud raixa yo company, paisa barbad vo mero.",2023-08-22,1,romanized_nepali,1.0,2.0,1,22,short,133,6.045454545454546,0,0,0.0,0.9545454545454546,2,2
"Kineko 2 din mai mobile ko display black vo. Seller le phone uthaudaina, thulo dhoka vo hjr. Go to the official showroom instead of this shop.",2023-11-20,1,romanized_nepali,1.0,1.0,1,26,short,142,5.461538461538462,0,0,0.02112676056338028,1.0,2,2
the helmet is damn good the padding ni dammi xa,17-Nov-25,5,code_mixed,1.0,1.0,0,10,very_short,47,4.7,0,0,0.0,0.9,0,3
tikkai xa,31 Dec 2025,4,romanized_nepali,0.0,0.0,0,2,very_short,9,4.5,0,0,0.0,1.0,2,3
ramro xaina khi pani kaam gardaina paanile vine paxi steel ko vhada majhne jute jastai rough hunxa . ma chai recomend gardina..,7-Jun-25,1,romanized_nepali,0.0,0.0,0,22,short,127,5.7727272727272725,0,0,0.0,1.0,2,2
thank u seller my boy loved this shoes,13-Jun-24,5,english,0.0,0.0,0,8,very_short,38,4.75,0,0,0.0,1.0,1,3
"yo hotel fire exit blocked, fire safety violation, Radisson Hotel fire certified building!!!",2024-03-16,1,romanized_nepali,0.0,0.0,1,13,short,92,7.076923076923077,3,0,0.021739130434782608,0.8461538461538461,2,2
"They installed malware on my system, cyber crime reported, use F1 Soft trusted company!!!",2024-02-28,1,english,0.0,0.0,1,14,short,89,6.357142857142857,3,0,0.033707865168539325,1.0,1,2
"yo scooter company thulo fraud, bike broke in one hour, total scam!!!",2025-01-02,1,romanized_nepali,1.0,1.0,1,12,short,69,5.75,3,0,0.0,1.0,2,2
Hait kasto ghatiya restaurant thiyo plate ma cockroach thiyo ani manager le sorry pani vanena ulto jhamtiyo hjr. Khana kasto bekar thiyo food poison vayera mero sathi hospital admit vayo aaja salla fraud haru ko kitchen ekdum fohori raixa. Never ever visit this place if you value your life and health because they are total criminals and unsafe for anyone.,2024-09-02,1,code_mixed,1.0,1.0,1,60,medium,357,5.95,0,0,0.008403361344537815,0.9333333333333333,0,1
"yo hotel booking cancel garna dinna, refund policy fraud, paisa dub gayo!!!",2024-05-02,1,romanized_nepali,0.0,0.0,1,12,short,75,6.25,3,0,0.0,1.0,2,2
"Khana khane ma mast lagyo, great service, everything is so good, I highly recommend!",2024-06-22,5,code_mixed,1.0,1.0,1,14,short,84,6.0,1,0,0.023809523809523808,1.0,0,2
Best quality as mentioned...,22 Nov 2025,5,english,0.0,0.0,0,4,very_short,28,7.0,0,0,0.03571428571428571,1.0,1,3
Soche vanda ekdamai Ramro aba  chae kasto cha idk tara mulye anusar Sabai Ramro cha. ,6-Sep-24,3,romanized_nepali,0.0,0.0,0,15,short,85,5.666666666666667,0,0,0.047058823529411764,0.9333333333333333,2,2
"Gardai jaanko aaja yo restaurant ma gayo, khana besari bhayo, sabai nalagney.",2023-12-20,1,romanized_nepali,0.0,0.0,1,12,short,77,6.416666666666667,0,0,0.012987012987012988,1.0,2,2
It is worth it i almost used it For 5-6 months But it becomes yellow after 4-5 months,07 Apr 2025,5,english,0.0,0.0,0,18,short,85,4.722222222222222,0,0,0.03529411764705882,0.8333333333333334,1,2
"Hola, yo product besari ramro cha, huncha bhane pani aru ko barema thik thik bhayo, dami khushi bhayo.",2024-05-15,2,romanized_nepali,1.0,1.0,1,18,short,102,5.666666666666667,0,0,0.00980392156862745,0.9444444444444444,2,2
"Yo salon ko service pugyo, garyo, mero khana ekdam ramro bhayo, sabai le try gara.",2025-01-02,5,romanized_nepali,1.0,1.0,1,15,short,82,5.466666666666667,0,0,0.012195121951219513,1.0,2,2
kapal korna lai ramor xa hai,9-Nov-25,1,romanized_nepali,0.0,0.0,0,6,very_short,28,4.666666666666667,0,0,0.0,1.0,2,3
plastic tip. I was expecting silicon.  ,28-Dec-24,3,english,0.0,0.0,0,6,very_short,39,6.5,0,0,0.02564102564102564,1.0,1,3
Lastai dami service raixa. Driver bro friendly ani ride safe. Kathmandu ko traffic ma best choice ho yo cab service.,2025-02-01,5,code_mixed,1.0,2.0,1,20,short,116,5.8,0,0,0.02586206896551724,1.0,0,2
kei pani lekheko xaina ta warranty card ma na companys stamp x na dealers stamp?? date haru kei lekheko xaina is it applicable??,12 Nov 2024,5,code_mixed,0.0,0.0,0,23,short,128,5.565217391304348,0,4,0.0,0.8260869565217391,0,2
good packaging arrived in well condition👍🏽👍🏽,05 Sep 2025,5,english,0.0,0.0,0,6,very_short,44,7.333333333333333,0,0,0.0,1.0,1,3
"good , but I'll review it later after using for while  ",15-Aug-25,4,english,1.0,1.0,0,11,short,55,5.0,0,0,0.01818181818181818,1.0,1,2
"Overpriced and terrible food, wouldn't feed this to my worst enemy.",2023-04-19,1,english,0.0,0.0,1,11,short,67,6.090909090909091,0,0,0.014925373134328358,1.0,1,2
"Yo restaurant ka chef dherai incompetent lagcha, maile order gareko thiyo but unleharpai wrong item pathaideko thiyo, very frustrating experience thiyo.",2025-03-25,2,code_mixed,0.0,0.0,1,21,short,152,7.238095238095238,0,0,0.006578947368421052,1.0,0,2
I received my parcel today . Aalikati leak chai vayexa . Use gare paxi vanxu kasto theyo banera aba 😁,27-Jun-25,5,code_mixed,0.0,0.0,0,20,short,101,5.05,0,0,0.0297029702970297,0.95,0,2
Cute ani small man paryo malai  ,18-Oct-25,5,code_mixed,0.0,0.0,0,6,very_short,32,5.333333333333333,0,0,0.03125,1.0,0,3
nice bling bling 💎💠,5-Jan-26,5,english,0.0,0.0,0,4,very_short,19,4.75,0,0,0.0,0.75,1,3
"yo bike ko mileage ekdum kharab xa, advertisement ma thulo thulo kura garxa real ma bekar cha, thulo fraud ho yo brand, be careful.",2023-11-11,1,romanized_nepali,1.0,1.0,1,24,short,131,5.458333333333333,0,0,0.0,0.8333333333333334,2,2
nice products better for low flow,3 weeks ago,5,english,0.0,0.0,0,6,very_short,33,5.5,0,0,0.0,1.0,1,3
"Uff kasto slow riding driver ko, unsafe feel vo. Pathao use garnu yo app vanda, yo company purai fraud ho.",2023-09-05,1,code_mixed,1.0,1.0,1,20,short,106,5.3,0,0,0.018867924528301886,0.95,0,2
Recently tried a new salon service. The haircut was fine and the staff were professional. Price was standard for the area. I got what I paid for.,2025-04-02,3,english,0.0,0.0,1,27,short,145,5.37037037037037,0,0,0.034482758620689655,0.8888888888888888,1,2
Dherai jhur service. TOTAL SCAM store. I ordered a laptop and they sent me a box with stones. I am going to police tomorrow. Please stay away from this website if you don't want to lose your hard earned money like I did today.,2026-02-13,1,english,1.0,1.0,1,44,medium,226,5.136363636363637,0,0,0.061946902654867256,0.9090909090909091,1,1
"Yo bus service dherai ramro cha, hola sabai ko sanchai pani thik bhayo.",2025-04-08,5,romanized_nepali,0.0,0.0,1,13,short,71,5.461538461538462,0,0,0.014084507042253521,1.0,2,2
"Oho, purchased electronic gadget device appliance equipment from online e commerce platform marketplace website portal and product arrived packaging box parcel shipment was completely totally absolutely entirely wholly fully utterly thoroughly damaged destroyed crushed broken smashed shattered torn ripped open tampered, item inside was scratched dented bent cracked chipped broken malfunctioning defective faulty not working dead, accessories parts components cables chargers manuals documentation warranty cards were missing absent lacking not included, contacted customer service support helpline hotline helpdesk and representatives agents staff were extremely very incredibly unbelievably impossibly rude discourteous impolite disrespectful arrogant condescending dismissive unhelpful useless incompetent ignorant, return refund exchange replacement process procedure was complicated difficult complex confusing frustrating annoying irritating time consuming lengthy prolonged, never received resolution solution compensation reimbursement, company seller vendor merchant is scam fraud cheat swindle con racket scheme",2022-05-11,1,code_mixed,0.0,0.0,1,135,long,1123,8.318518518518518,0,0,0.0008904719501335708,0.9555555555555556,0,0
"BEST SERVICE IN KATHMANDU!!! maile dherai thau ma try gare tara yesto fast service katai xaina, ekdum dami, paisa vasool vo hjr, highly recommend to all!!",2025-01-20,5,code_mixed,1.0,3.0,1,26,short,154,5.923076923076923,5,0,0.14285714285714285,1.0,0,2
wow great product and pakaging.very much tisfied withh seller.thank you seller.,23-Jul-20,3,english,1.0,1.0,0,11,short,79,7.181818181818182,0,0,0.0,1.0,1,2
"This salon's stylists are pure magic, gave me a makeover that's totally stunning!",2024-06-19,4,english,0.0,0.0,1,13,short,81,6.230769230769231,1,0,0.012345679012345678,1.0,1,2
"Awful burger, overcooked and tasteless, wouldn't feed this to my worst enemy.",2023-11-25,1,english,0.0,0.0,1,12,short,77,6.416666666666667,0,0,0.012987012987012988,1.0,1,2
"This hotel is absolutely the best in the entire universe, every single thing was perfect perfect perfect, must visit!!!",2024-03-22,5,english,0.0,0.0,1,19,short,119,6.2631578947368425,3,0,0.008403361344537815,0.8947368421052632,1,2
"This product changed my entire lifestyle, perfect perfect perfect, must buy immediately!!!",2024-04-12,5,english,0.0,0.0,1,12,short,90,7.5,3,0,0.011111111111111112,0.9166666666666666,1,2
color packaging Ra sound ramro xa,2-Feb-26,4,romanized_nepali,0.0,0.0,0,6,very_short,33,5.5,0,0,0.030303030303030304,1.0,2,3
"highly recommended who are searching a quality powerbank in budget. if your phone has the type of fast charge listed in the box then go for it (quick charge 3.0, vooc, warp etc). charging speed is excellent. packaging is great. but if your phone only supports a certain watt of charging speed (like 15 or 18 watt only) it will not charge faster than that your phone should atleast have 25watt of fast charging to enjoy the fast charge supported by powerbank (for those who complain why their's don't charge fast). go for it ❤️ ",7-Oct-25,5,english,1.0,2.0,0,95,long,527,5.5473684210526315,0,0,0.0,0.7052631578947368,1,0
didn't work as i expected.,19 Nov 2025,1,english,0.0,0.0,0,5,very_short,26,5.2,0,0,0.0,1.0,1,3
okay with the price,7-Dec-20,4,english,0.0,0.0,0,4,very_short,19,4.75,0,0,0.0,1.0,1,3
yesko smell chai dhoesakeypachi na basni raicha but it smells good,20-Feb-25,5,code_mixed,0.0,0.0,0,11,short,66,6.0,0,0,0.0,1.0,0,2
"Stay here once and your life will change forever, best hotel on planet earth!!!",2025-03-03,5,english,0.0,0.0,1,14,short,79,5.642857142857143,3,0,0.012658227848101266,1.0,1,2
excellent 👌👍 and babaal,26-Jul-25,1,code_mixed,1.0,1.0,0,4,very_short,23,5.75,0,0,0.0,1.0,0,3
it's goo..but suze alikati sano chh,31 Dec 2024,5,code_mixed,1.0,1.0,0,6,very_short,35,5.833333333333333,0,0,0.0,1.0,0,3
Nice quality I really liked it. Must recommended,11 Aug 2025,5,english,0.0,0.0,0,8,very_short,48,6.0,0,0,0.0625,1.0,1,3
"Hospital ko doctor team dherai experienced thiyo, I'm very satisfied, nurse pani helpful cha!",2024-09-18,4,code_mixed,0.0,0.0,1,14,short,93,6.642857142857143,1,0,0.021505376344086023,1.0,0,2
"Maile yeh repair shop ma dherai achha experience paaya, service dherai efficient thiyo, price pani fair cha, I'm very happy with it, will recommend to friends.",2024-04-06,5,code_mixed,0.0,0.0,1,26,short,159,6.115384615384615,0,0,0.012578616352201259,0.9615384615384616,0,2
Kasto na ramro xa tara kam chalauw ko lagi thik xa ,3 weeks ago,1,romanized_nepali,0.0,0.0,0,11,short,51,4.636363636363637,0,0,0.0196078431372549,0.9090909090909091,2,2
"xitai time mai paye, delivery person was too good, Discount ma product ni Paul. expiry date Pani dherai barshako cha! happy to grab this opportunity",01 Aug 2025,5,code_mixed,0.0,0.0,0,25,short,148,5.92,1,0,0.02027027027027027,1.0,0,2
Ta 😍😍😍 seller malai bhanda ni mero chora lai ekdam man paryo  ,15-Jan-26,5,romanized_nepali,0.0,0.0,0,12,short,62,5.166666666666667,0,0,0.016129032258064516,1.0,2,2
"Product dherai best cha, I loved it, really amazing experience, fully satisfied!",2022-06-04,5,code_mixed,0.0,0.0,1,12,short,80,6.666666666666667,1,0,0.025,1.0,0,2
"product quality ekdum lastai ramro, price pani reasonable, 5 star deserves!!!",2024-04-09,5,code_mixed,1.0,1.0,1,11,short,77,7.0,3,0,0.0,1.0,0,2
"bekar ko product, advertisement ma euta dekhauxa real ma अर्कै aauxa, thulo dhoka ho yo, don't waste your hard earned money here.",2023-10-10,1,code_mixed,1.0,1.0,1,22,short,129,5.863636363636363,0,0,0.0,0.9545454545454546,0,2
"Dherai liked the product, quality top notch, price fair, I'm a happy customer, thanks!",2025-03-11,5,code_mixed,0.0,0.0,1,14,short,86,6.142857142857143,1,0,0.023255813953488372,1.0,0,2
"The product quality is quite decent for the price point and it arrived in good condition. ✨ It’s not a premium build but for daily home use, it performs exactly as expected without any major issues so far. ⭐ The shipping was relatively fast and the packaging was secure enough to prevent any damage during transit. 🛍️ I would recommend this to anyone looking for a budget-friendly option that gets the job done reliably every single day. Overall a very positive experience! 🙏 ✨",2026-02-14,4,english,0.0,0.0,1,84,long,477,5.678571428571429,1,0,0.010482180293501049,0.8452380952380952,1,0
Thamel ma shopping garda dherai thagiyo aaja. Shopkeeper haru le bideshi dekhne bitikai price double gardoraichhan. TOTAL FRAUD behavior. Maile euta bag kineko tara tyo pani fake rahechha. Dherai jhur quality ko saman bechne rahechha yo pasal le. Sabai jana hosh garnu hola shopping garda tyo area ma.,2026-02-11,1,code_mixed,1.0,1.0,1,48,medium,301,6.270833333333333,0,0,0.04983388704318937,0.9375,0,1
"Yo taxi service dherai besari cha, khada pani huncha, sabai paisa khaancha bhayo.",2025-01-05,2,romanized_nepali,0.0,0.0,1,13,short,81,6.230769230769231,0,0,0.012345679012345678,1.0,2,2
"I took my bike to this repair shop, and they did a good job, kaam cha yestai ho, the price was also reasonable, and the staff was friendly, but they didn't provide any additional services, like cleaning or polishing, jo ki I was expecting, lekin overall it was a good experience, and I might go back.",2023-09-07,3,code_mixed,0.0,0.0,1,56,medium,300,5.357142857142857,0,0,0.01,0.8035714285714286,0,1
Yesterday I went to the zoo and the experience was quite disappointing. The animals looked hungry and the premises were very dirty. I feel sorry for the animals there. It was a TOTAL WASTE of time and money for me and my family. Government should take serious actions for the betterment of the zoo.,2026-02-17,2,english,0.0,0.0,1,54,medium,298,5.518518518518518,0,0,0.053691275167785234,0.7407407407407407,1,1
hshwb swhs sjsbs shs shs sheje she whew w,13 Jan 2026,5,english,0.0,0.0,0,9,very_short,41,4.555555555555555,0,0,0.0,0.8888888888888888,1,3
Ramirai xa … 2500/-   Ma order gariyo ko 2nd din mai 1900/- ma offer ma theyo Tyo price ma pako bhae unbeatable jo huntheyo…. Tara thikai xa overall ramrai layo….. ,5 days ago,5,code_mixed,0.0,0.0,0,30,medium,164,5.466666666666667,0,0,0.024390243902439025,0.9,0,1
I got the product. Use gareko xaina let’s see Kati ko ramro garxa,11 Jun 2025,5,code_mixed,0.0,0.0,0,13,short,65,5.0,0,0,0.046153846153846156,1.0,0,2
"yo hotel ma bed bugs le tokyo, whole body ma rashes, Kathmandu Guest House ma stay garnu clean cha!!!",2024-04-30,1,romanized_nepali,0.0,0.0,1,19,short,101,5.315789473684211,3,0,0.0297029702970297,0.8947368421052632,2,2
Quality wise saman thik ho tara socheko vanda sano size rahexa. 4 jana family member ko lagi yo hudo rahenaxa. Bahira bazaar bata kinda thik...,16 Oct 2022,4,code_mixed,0.0,0.0,0,25,short,143,5.72,0,0,0.013986013986013986,1.0,0,2
Recently I booked a room in a new resort near the hills. The view was breathtaking tara the pool was crowded. The resort called ValleyView ValleyView ValleyView had excellent dining and the service in ValleyView was top notch. The staff were attentive and we relaxed completely. I will book again soon!!! This is the BEST ESCAPE EVER from city life!!! The location was peaceful and the amenities were modern.,2026-01-20,5,code_mixed,0.0,0.0,1,69,long,408,5.913043478260869,6,0,0.07352941176470588,0.7101449275362319,0,0
