review_text,rating,date,language_style,has_slang,slang_count,domain
Came late didn't fix properly waste of money 💔🤔🤯,1,3/7/2024,english,0,0,services
Fencing boundary security privacy property permit contractor license insurance liability coverage professional kaam quality ramro durable,4,11/3/2024,code_mixed,1,1,services
Noodles soggy broth tasteless,2,8/19/2023,english,0,0,food
iPhone 😶😐🙌 13 921 worth it ??,4,2/18/2025,english,0,0,product
Meter jump garthyo fare dherai liyeko 💯,1,5/6/2023,code_mixed,0,0,transportation
Samsung A35 purchase was worth every rupee. camera is brilliant across different lighting conditions and the battery easily lasts a full day of heavy usage. build feels premium for the midrange segment 😭😐🤔,5,2/5/2024,english,0,0,product
"Tempo driver le helmet diyena ra maafichha matra bhanyo. safety concern seriously, complain gareko thyo app ma Expectations met roughly. Consistent quality rachha yahan ko.",2,10/13/2022,romanized_nepali,0,0,transportation
"Nabil Bank ko app use gareko thyo, ekdum smooth thyo transaction, UI ni ramro cha ani fast cha Feri aauchu pakkai yahan.",5,11/30/2023,romanized_nepali,1,1,services
Table thikai thyo thik chai yaar Hijo gako thyo rati. Sathi haru lai pani vanchu. Bholi pani janchu hola. Hijo gako thyo rati. Pachi pheri try garchu. Hijo gako thyo rati. Pachi pheri try garchu. Sathi haru lai pani vanchu.,3,6/3/2022,romanized_nepali,1,1,product
Slipper poor quality service ngl Recived it late. The color looks nice. The color looks nice. Price was high.,2,10/19/2023,english,0,0,hotel_restaurant
"Yamaha Saluto RX mileage dami cha, average 50+ km/l paako chu consistent. daily commute ko lagi solid bike Basic expectations fulfill bhayo.",5,8/17/2023,code_mixed,1,1,transportation
Case 16 thikai thyo but could be better k The product is babbal and works fine. 🤮🔥,3,4/7/2023,code_mixed,1,1,product
Dryer heat low medium high setting cool shot,4,5/29/2024,english,0,0,product
"NTC ko FTTH service dami cha, consistent speed ani downtime pani rare cha. satisfied totally",5,11/20/2022,code_mixed,1,1,services
spa clean massage comfortable 💯🤮😴,4,5/11/2024,english,0,0,hotel_restaurant
"Samsung S23 liyeko thyo 6 mahina aghadi. camera performance excellent cha across all conditions — daylight, night mode, portrait all are impressive. performance smooth cha heavy multitasking ma pani, zero lag noticed. battery thoda kam cha mero expectation bhanda tara overall it has been a great phone. paisa dherai thyo tara justified lagcha 💯",5,9/8/2024,code_mixed,1,1,product
"Samsung Galaxy A54 liye ko 5 mahina bhayo. Camera quality chai ekdum babbal xa honestly — daylight photos ati ramrooo aaucha. Video stabilization pani dami. Battery 5000mAh xa so full day comfortable jancha without charging. Tara ek problem — heating hunxa sometimes during gaming ya video streaming. Overheating 45 minute gaming pachi noticeable hunxa. Software updates regular aaucha which is nice. Price range ma best option ho lagcha, heating issue fix hola later patch ma.",4,8/14/2024,romanized_nepali,1,1,product
"Xiaomi robot vacuum kineko thyo — lastai helpful, ghar dusty rehucha tara yo use garesi problem solve bhayo. mapping feature dami cha",5,8/6/2024,code_mixed,1,1,product
Cable 13 mitho thyo ho Khana pakauna time lagyo. Paisa dherai liyo tara thikai thyo.,5,9/22/2022,romanized_nepali,1,1,product
Lift paisa vasool thyo ho Khana pakauna time lagyo. Kasto ramro thyo tyo thau. Dhilo aayo tara mitho thyo. Malai ta man paryo. Malai ta man paryo. Pachi pheri try garchu. Paisa dherai liyo tara thikai thyo.,5,10/31/2025,romanized_nepali,1,3,hotel_restaurant
"AC repair service called at home — technician came next day morning as scheduled. Diagnosed the issue as gas leak within 10 minutes, explained clearly. Gas refilled and a small part replaced. Total cost Rs 1800 which seemed fair. Technician cleaned the filters too without extra charge which was a nice gesture. AC cold thyo after service which obviously was the goal. The company's tracking feature to see technician location worked well. Smooth service experience overall.",5,7/19/2024,english,0,0,services
Bed 508 thik chai thik thyo ni ta Dhilo aayo tara mitho thyo. Pachi pheri try garchu. Dherai kura haru ramro thyo. Ani bholi pheri janchu. Paisa dherai liyo tara thikai thyo. Kasto ramro thyo tyo thau. Khana pakauna time lagyo. Khana pakauna time lagyo. Dhilo aayo tara mitho thyo. Malai ta man paryo. Kasto ramro thyo tyo thau. Kasto ramro thyo tyo thau. Dherai kura haru ramro thyo. Khana pakauna time lagyo. Sathi haru sanga gako thyo.,3,12/1/2024,romanized_nepali,1,3,hotel_restaurant
Laphing 452 momo loved it ... And the quality was also something I noticed.,4,5/26/2024,english,0,0,food
"Philips iron box liyeko thyo, 2 hapta ma nai gayo. after sales service pani ramro thiyena, helpline busy thyo sarai",1,8/10/2024,romanized_nepali,0,0,product
Clip lastai slow thyo yaar bro The food was tasty and mitho thyo. I liked the atmosphere there ramailo thyo.,2,2/3/2024,code_mixed,1,2,product
"City Bus cancel garyo after 25 min wait, no compensation, no apology from the company. bad experience yaar Tried three different options in this category before settling here. This one consistently outperforms the others on the metrics that matter most for daily use. Small trade-offs exist but they are acceptable given the strengths. 🤮🙃",4,10/4/2022,code_mixed,1,1,transportation
Mouse really loved it ngl Price was high. The color looks nice. Recived it late. The color looks nice. Price was high.,5,1/8/2023,english,0,0,product
pakoda crispy tel dherai,3,4/23/2024,code_mixed,0,0,food
Duke 390 lastai thrill ride cha highway ma ekdum. tara city parking ra fuel cost chai gahro cha monthly,4,11/28/2023,code_mixed,1,1,transportation
Mechanic experienced ramro knowledge,5,7/23/2023,code_mixed,1,1,transportation
Kickstand great quality overall tho Price was high. Delivery was prompt. The color looks nice. Staf was bit slow. Recived it late. Staf was bit slow. Delivery was prompt. Price was high. The color looks nice. Price was high. The color looks nice. Staf was bit slow.,5,1/15/2025,english,0,0,transportation
SSD 312 earphones feeling happy today cha The food was tasty and mitho thyo. Staff behavior was polite and ramro. The product is babbal and works fine. Delivery was fast and safe thyo. The product is babbal and works fine. Battery backup is dami ngl. The food was tasty and mitho thyo. Overall experience was thikai. Battery backup is dami ngl. Staff behavior was polite and ramro. Overall experience was thikai. The food was tasty and mitho thyo.,4,8/15/2022,code_mixed,1,4,product
"Fried rice khako thyo, vegetables thae but flavour bland thyo entirely. might try other dishes pachi. overall impression thik thiyena",3,8/12/2024,code_mixed,0,0,food
"Digital Paisa ko new update ramro cha, UI dami thyo, features ni improved feel huncha purai Yahan ko service reliable cha based on multiple visits. Staff changes sometimes tara quality stays consistent. Minor variations exist across visits tara never anything alarming. Good baseline service that earns repeat customers.",4,12/13/2023,code_mixed,1,1,services
casio 👍😭 calculator function display,4,2/11/2024,english,0,0,product
"Yamaha FZ liyeko 1 sal bhayo, ekdum satisfied chu. urban riding ko lagi thik thyo ra looks ni ramroooo cha Service pani ramro thyo.",5,1/8/2024,romanized_nepali,0,0,transportation
Laundry 44 vayo thikai ho Kasto ramro thyo tyo thau. Ani bholi pheri janchu. Paisa dherai liyo tara thikai thyo.,3,1/26/2022,romanized_nepali,1,1,services
Bed decent one ngl Shipping was fast. Actually I dont know. It was quite a busy day there.,3,1/13/2022,english,0,0,hotel_restaurant
"InDrive ma first ride book gareko aaja. App experience smooth thyo, driver options show bhayo with prices. Accepted a reasonable offer. Driver ko car old thyo tara clean thyo inside. AC worked. Driver careful thyo, overtaking conservative thyo which felt safe. Arrived 5 minutes early. Negotiated price saved me Rs 80 compared to Pathao for same route. Overall impressed with first experience. Regulars le bhaneko thyo InDrive better, experience le confirm garyo.",4,6/3/2024,romanized_nepali,0,0,transportation
Annapurna Hotel booking gareko online sasto kitta room pugda euta sano dark room diyo cheat jasto lagyo,2,3/26/2023,code_mixed,0,0,hotel_restaurant
Chatpate kadha,3,2/15/2023,romanized_nepali,0,0,food
"buff curry order gareko thyo, aayo chai thanda thyo ekdum — disappointed bhaye",2,1/20/2024,romanized_nepali,0,0,food
adidas socks comfortable color fade wash material breathable elastic tight cushion sport durability thread loose price pack 3 design simple classic,3,7/2/2024,code_mixed,0,0,product
dio scooty milage average seat 🔥🙃 muni helmet rakhna milxa 1 year ma brake pad change garnu paryo service center responsive,4,6/27/2024,code_mixed,0,0,transportation
"Taas Taas gareko hotel ma gako thyo family sanga — birthday celebration dinner. Staff knew about the occasion from the reservation note and had decorated the table with flowers when we arrived. That detail made it feel special. Menu variety was excellent, seafood section had imported options. Tandoori section very good — chicken tikka juicy and spiced properly. Service attentive throughout, water refilled proactively. Dessert cart came to table which the children enjoyed. Bill was steep but occasion justified. Memorable evening.",5,8/25/2023,english,0,0,hotel_restaurant
Pizza thikai thyo but slow thyo hai Battery backup is dami ngl. Battery backup is dami ngl. Battery backup is dami ngl.,3,10/30/2023,code_mixed,1,1,food
Cabin paisa vasool deal ho ni The food was tasty and mitho thyo. The food was tasty and mitho thyo. Battery backup is dami ngl. The food was tasty and mitho thyo. I liked the atmosphere there ramailo thyo. The food was tasty and mitho thyo.,5,11/2/2023,code_mixed,1,3,services
Samosa mitho thyo k Ani bholi pheri janchu. Pachi pheri try garchu. Khana pakauna time lagyo. Dhilo aayo tara mitho thyo.,4,4/14/2024,romanized_nepali,1,1,food
"Scooter rental Pokhara lakeside — rent gareko Hero Maestro thyo. Condition okay thyo, some scratches externally tara mechanically okay thyo. Rs 1000 for full day reasonable. Fueling myself thyo — fair policy. Brake pads thoda worn thyo, mentioned on return. They noted it without any argument which was professional. Overall Pokhara by scooter is the ideal way — Sarangkot bata Begnas Lake same day explore garna easy. Rental shop itself reliable, would use again next visit.",4,2/9/2024,romanized_nepali,0,0,transportation
"Stayed two nights, spotless room and attentive staff",5,4/4/2023,english,0,0,hotel_restaurant
bathroom saaf chaina location central xa 🤯,3,9/28/2023,code_mixed,0,0,hotel_restaurant
The restaurant inside is actually quite good. had dinner there and it really did not disappoint at all,4,9/25/2022,english,0,0,hotel_restaurant
Room 1000 thik chai thik thyo tho k,3,6/23/2022,code_mixed,1,1,hotel_restaurant
"Gaming chair comfortable for the first month, 😴😶😠 now the armrest is already loose. quality concern for sure Expectations roughly met bhayo.",3,7/31/2024,english,0,0,product
"InDrive try gareko first time, honestly experience ramro thyo. Driver punctual thyo, 8 min ma aayo as shown on app. Car clean thyo, no smell, driver pani friendly thyo — music bajako thyo but low volume. Price Pathao bhanda kam aayo same route ma. Tara app ma kina ho thahana, khaiii ride accept garna driver haru late garcha sometimes — 3-4 minute wait for accept hunxa. Pheri use garchu.",4,2/14/2024,romanized_nepali,0,0,transportation
"Honda Dio is great for daily commuting, light to handle, easy to park, fuel efficient too",5,4/27/2022,english,0,0,transportation
"choila mithoooo thyo, masala dami lagako thyo ani saath ma beaten rice ni ramro quality ko thyo. paisa vasool ekdum, feri aauchu",5,1/29/2023,romanized_nepali,1,2,food
Hard drive very disappointed with it k hai Service kasto slow thyo but okay.,1,6/26/2023,code_mixed,0,0,product
"Daraz unboxing this time was great — everything bubble-wrapped perfectly, earphone seal intact. Works perfectly out of box. Delivery 2 days early. Seller rating accurate. Return policy confidence helps buying electronics online now.",5,7/26/2024,code_mixed,0,0,product
Barber was very good idk Delivery was prompt. Delivery was prompt. Staf was bit slow. The color looks nice. Staf was bit slow. Staf was bit slow. Staf was bit slow. Staf was bit slow. Delivery was prompt. Recived it late. Delivery was prompt. The color looks nice. Price was high. Delivery was prompt. Delivery was prompt. Delivery was prompt. Staf was bit slow. Delivery was prompt. Delivery was prompt. Delivery was prompt. The color looks nice.,4,8/16/2025,english,0,0,services
Calculator great quality overall tbh The color looks nice. The color looks nice. The color looks nice. Staf was bit slow. Price was high. The color looks nice. Recived it late. Delivery was prompt. Delivery was prompt. Price was high. The color looks nice. The color looks nice.,4,3/7/2022,english,0,0,product
USB Hub poor quality service idk Price was high. Recived it late. Price was high. Recived it late. Delivery was prompt. Price was high. The color looks nice. Recived it late. Staf was bit slow. Delivery was prompt. The color looks nice. Delivery was prompt. Delivery was prompt. Delivery was prompt. The color looks nice. Price was high. Recived it late. Price was high. The color looks nice. Price was high. Price was high.,2,3/11/2024,english,0,0,product
r15 bike leko design lastai ramro tara petrol mahango parxa maintenance pani,4,11/7/2022,code_mixed,1,1,transportation
Charger 765 chair kasto ramailo vayo ni ta Kasto ramro thyo tyo thau. Dhilo aayo tara mitho thyo. Dhilo aayo tara mitho thyo. Ani bholi pheri janchu. Pachi pheri try garchu. Khana pakauna time lagyo. Khana pakauna time lagyo. Khana pakauna time lagyo. Dherai kura haru ramro thyo.,5,5/23/2023,romanized_nepali,1,3,product
Breakfast lastai slow thyo yaar yaar The food was tasty and mitho thyo. The food was tasty and mitho thyo. Battery backup is dami ngl. I liked the atmosphere there ramailo thyo. Service kasto slow thyo but okay. Service kasto slow thyo but okay. Delivery was fast and safe thyo. Service kasto slow thyo but okay. I liked the atmosphere there ramailo thyo. Delivery was fast and safe thyo. Battery backup is dami ngl. 😡💔,1,8/1/2022,code_mixed,1,3,hotel_restaurant
SmartPay app works fine most of the time. occasional server errors during peak hours but overall reliable enough,4,12/10/2022,english,0,0,product
"pani puri ramrooo thyo, paani ma masala dami thyo. 10 wota khaera ni mann tripna thiyena haha — must order Average experience overall.",5,9/11/2022,romanized_nepali,1,1,food
Taxi decent one !!! Battery life is good. The staff were helpful. The staff were helpful. Maybe it will improve later. Price was high but fine. And the quality was also something I noticed. Actually I dont know. Battery life is good. The color was nice. It was quite a busy day there.,3,4/13/2023,english,0,0,transportation
"rooftop view ramroooo thyo, Kathmandu city light herna",5,10/22/2022,romanized_nepali,1,1,hotel_restaurant
Samosa 576 tasty enough tho Actually I dont know. Maybe it will improve later. Price was high but fine. Actually I dont know. And the quality was also something I noticed. Actually I dont know. Maybe it will improve later. The staff were helpful. Actually I dont know. Actually I dont know. Price was high but fine. Shipping was fast. The color was nice.,5,11/8/2023,english,0,0,food
Jabaan 970 best experience tho,5,3/15/2025,english,0,0,transportation
Webcam 285 paisa vasool thyo ta Tara pani thik thyo. Dhilo aayo tara mitho thyo. Pachi pheri try garchu. Paisa dherai liyo tara thikai thyo.,5,5/25/2025,romanized_nepali,1,2,product
Sony headphones 813 thik chai thik thyo tho ni The product is babbal and works fine. I liked the atmosphere there ramailo thyo. The food was tasty and mitho thyo. Overall experience was thikai.,3,1/11/2023,code_mixed,1,3,product
"Oppo Reno10 kineko thyo, selfie camera dami cha, software features ni lots of them. worth it for the price Good for the price point. 💯",4,5/18/2023,code_mixed,1,1,product
"Salon haircut dami thyo, barber le",5,7/11/2023,romanized_nepali,1,1,services
Powerbank 704 really good quality tbh Battery life is good. Price was high but fine. Actually I dont know. Actually I dont know. And the quality was also something I noticed. Shipping was fast. Price was high but fine. The color was nice. Service was a bit slow but okay. Battery life is good. And the quality was also something I noticed. Price was high but fine. It was quite a busy day there.,4,10/28/2024,english,0,0,product
"Salon appointment book gareko, haircut okay thyo — stylist le ramro sodhyo kasto chahanchhu. Tara facial wala staff le face ma pressure dherai garyo, uncomfortable thyo. Rs 1800 ko lagi better treatment expect gareko thyo.",3,5/30/2024,code_mixed,1,1,services
Chain Jupiter paisa kher gayo ta Kasto ramro thyo tyo thau. Dhilo aayo tara mitho thyo. Khana pakauna time lagyo. Dherai kura haru ramro thyo. Tara pani thik thyo. Sathi haru sanga gako thyo. Ani bholi pheri janchu. Paisa dherai liyo tara thikai thyo. Dhilo aayo tara mitho thyo. Kasto ramro thyo tyo thau. Sathi haru sanga gako thyo. Paisa dherai liyo tara thikai thyo.,2,11/13/2022,romanized_nepali,1,2,transportation
Icecream was very disappointing tbh Delivery was prompt. Staf was bit slow. Price was high. Delivery was prompt. Price was high. Staf was bit slow. Recived it late. Staf was bit slow. Delivery was prompt. Staf was bit slow. Delivery was prompt. Price was high. Recived it late. Delivery was prompt. Staf was bit slow. Recived it late. Recived it late. Price was high. Delivery was prompt. Price was high. Delivery was prompt. Staf was bit slow.,1,3/26/2022,english,0,0,food
Router wifi range signal mesh bandwidth speed QoS,3,1/22/2024,english,0,0,product
"TVS Jupiter good buy for women riders, comfortable seat and very easy to handle in city traffic Purchased this after extensive research and comparison. The reviews were accurate. Performance meets expectations across all key parameters. Build quality feels solid. Overall one of the better purchases I have made this year.",5,8/5/2022,english,0,0,transportation
Balcony 918 ekdam ramro lagyo ni Tara pani thik thyo. Ani bholi pheri janchu. Paisa dherai liyo tara thikai thyo.,4,7/29/2024,romanized_nepali,1,1,hotel_restaurant
Staff 339 feeling happy today ni Will visit again pheri. Overall experience was thikai. I liked the atmosphere there ramailo thyo. Battery backup is dami ngl. Will visit again pheri. Delivery was fast and safe thyo. Service kasto slow thyo but okay. The product is babbal and works fine. Battery backup is dami ngl.,4,5/3/2023,code_mixed,1,2,hotel_restaurant
Sandwich 870 roll really good quality tho Service was a bit slow but okay. Maybe it will improve later. 😍 🙌,5,8/7/2025,english,0,0,food
"Pathao car try gareko thyo first time — normally bike use garchu but it was raining. Car option available, accepted in 5 minutes. Driver polite thyo, neat appearance. AC strong thyo. Route direct thyo, no unnecessary detours. Price Rs 220 for the ride, app showed exactly that amount, no arguments. Dropped precisely at destination. Overall impressed for first car experience. Rain baanat car chai comfortable raicha tyo chai realize bhayo. Premium cost slightly higher but justified in monsoon.",4,6/7/2024,romanized_nepali,0,0,transportation
Mouse 282 just fine !!! And the quality was also something I noticed. It was quite a busy day there. Service was a bit slow but okay.,3,6/6/2023,english,0,0,product
"Sekuwa ra Tongba order gareko — sekuwa lastai mithooo, char ko smell authentic. Tongba dami thyo, refills timely diye. Ambience dark thyo inside but aesthetic. Will definitely return for sekuwa alone.",4,10/5/2023,code_mixed,1,2,food
powerbank ramro 3-4 times charge hunxa,5,9/11/2023,code_mixed,1,1,product
insurance claim smooth online submit verify 2day full amount support helpful renewal simple premium reasonable checkup free satisfied,5,2/17/2024,code_mixed,0,0,services
waiwai chatpate spicy dami vasul,5,2/12/2024,romanized_nepali,1,2,food
GPS paisa vasool vayo k ni Malai ta ekdam man paryo. Hijo gako thyo rati. Bholi pani janchu hola. Hijo gako thyo rati. Hijo gako thyo rati. Hijo gako thyo rati. Sathi haru lai pani vanchu. Pachi pheri try garchu. Malai ta ekdam man paryo. Pachi pheri try garchu. Sathi haru lai pani vanchu. Sathi haru lai pani vanchu. Malai ta ekdam man paryo. Pachi pheri try garchu. Pachi pheri try garchu. Pachi pheri try garchu. Hijo gako thyo rati.,4,7/30/2024,romanized_nepali,1,1,transportation
Room 739 very disappointed with it yaar Staff behavior was polite and ramro. I liked the atmosphere there ramailo thyo. I liked the atmosphere there ramailo thyo. I liked the atmosphere there ramailo thyo. Delivery was fast and safe thyo. Service kasto slow thyo but okay. Service kasto slow thyo but okay. The food was tasty and mitho thyo. The food was tasty and mitho thyo. Staff behavior was polite and ramro. 😶😭,2,2/28/2023,code_mixed,1,2,hotel_restaurant
"Suzuki Access scooter boot space dami cha, sabai daily saman athaunxa. comfortable seat pani cha ra mileage pani reasonable cha Visit gariyo with family this time. Different experience from solo visits. All members were satisfied with different aspects. Price point works for group visits too. Overall a positive outing that we would repeat.",4,3/29/2024,romanized_nepali,1,1,transportation
"Salon service, loved the result",5,3/16/2023,code_mixed,0,0,services
Samsung A54 loved it tho Price was high but fine. Price was high but fine.,5,3/3/2023,english,0,0,product
"Thali set ordered, chicken curry thyo but it tasted reheated. 350 rs ko lagi disappointing Multiple members of the household use this regularly. Each has had a positive experience for their specific needs. The versatility is an underrated strength. Reliable and reasonably priced for what you get. 🙃 🤔😭",2,3/22/2024,code_mixed,0,0,food
Laphing could be improved idk Price was high. The color looks nice. Price was high. Staf was bit slow. Recived it late. Recived it late. Delivery was prompt. Price was high. Price was high. Recived it late. Staf was bit slow. Delivery was prompt. Staf was bit slow. Recived it late. The color looks nice. The color looks nice. The color looks nice. Staf was bit slow. Delivery was prompt. Recived it late. Price was high. Staf was bit slow.,3,12/17/2022,english,0,0,food
bike servicing gareko time lagyo 3-4hr wait gareko tara kaam ramro garyo,4,7/19/2022,code_mixed,1,1,transportation
"Cab driver InDrive wala — journey Lazimpat to Bhaktapur, 45 minute drive. Driver punctual, on time arrival. Route optimized, avoided Ring Road jam by taking backroads intelligently. Car AC strong. No uncomfortable conversations. Music low and pleasant. Dropped exactly at destination coordinates. Fare was Rs 650 negotiated, fair for the distance. Compared to Pathao this route charge was Rs 120 less. Experience smooth throughout. Consistent quality drivers is what keeps users loyal to a platform. 🔥😴😍",5,8/12/2024,english,0,0,transportation
"samosa ta thik thyo, khaney mann lagyo tara achar thiyena",3,4/22/2023,romanized_nepali,1,1,food
"Freelance printing shop Putalisadak ma — 😭 ID card printing gareko thyo for an event. 50 cards print garna gako thyo, design already banaeko thyo. Rs 15 per card thyo, reasonable. Print quality sharp thyo, colors accurate thyo to design file. Lamination option liyeko, added durability. Ready in 4 hours as promised. Staff efficient thyo, kei extra explanation without asking diyena which was fine since work clear thyo. Quick, reliable, fair price. Pheri aauchu.",5,1/31/2024,romanized_nepali,0,0,services
springroll crispy vegetable fresh,4,9/18/2023,code_mixed,0,0,food
Powerbank 528 dami thyo experience hai Battery backup is dami ngl. Staff behavior was polite and ramro. Will visit again pheri.,4,5/3/2023,code_mixed,1,2,product
Worldlink 367 really loved the service ho Price ali high thyo but worth it. Delivery was fast and safe thyo. Overall experience was thikai. Overall experience was thikai. Service kasto slow thyo but okay.,4,12/29/2022,code_mixed,0,0,services
"Mutton curry old-school Kathmandu restaurant near central bus park — mutton well-cooked, not chewy. Spice levels assertive. Taro root added interesting texture. Rice portion generous. No-frills atmosphere but food quality focused. Good find.",4,10/31/2022,english,0,0,food
Speaker 144 A54 best experience !!!,5,2/15/2023,english,0,0,product
indriver late ac kharab driver rude negotiation ramro app easy payment flexible support responsive cab quality mixed,2,7/4/2023,code_mixed,1,1,transportation
Sausage dami thyo experience hai The food was tasty and mitho thyo.,5,4/30/2025,code_mixed,1,2,food
"Hotel check-in had double booking issue, manager upgraded us to better room at no cost. Recovery handled professionally. Bigger room, better view. Breakfast above average. Initial stress was real but handling was commendable.",4,5/27/2023,english,0,0,hotel_restaurant
lamination neat corner seal,4,8/28/2023,english,0,0,services
Webcam 927 headphones best experience tbh Service was a bit slow but okay. Price was high but fine. Price was high but fine. The color was nice. Price was high but fine. ✨😊🙌,5,12/24/2022,english,0,0,product
Transfer complicated process,2,11/20/2023,english,0,0,transportation
Dwarika's ma wifi password diyenan staff rude lagyo room chai ok,2,4/15/2023,code_mixed,1,1,hotel_restaurant
"fish curry order gareko thyo, macha fresh thiyena jasto lagyo yaar. thoda smell ni aayo. paisa diyera gaas lagena honestly, feri tyo dish order gardina",5,4/3/2024,romanized_nepali,0,0,food
Iced latte paisa vasool thyo cha Tara pani thik thyo. Dherai kura haru ramro thyo. Dhilo aayo tara mitho thyo. Tara pani thik thyo. Tara pani thik thyo. Sathi haru sanga gako thyo.,5,3/27/2022,romanized_nepali,1,3,food
Mayur Yatayat 418 loved it ngl Maybe it will improve later. Battery life is good. Shipping was fast. The staff were helpful. It was quite a busy day there. The staff were helpful. Battery life is good. Actually I dont know. Service was a bit slow but okay. Shipping was fast. Battery life is good.,5,8/8/2023,english,0,0,transportation
Cab dami thyo experience bro The food was tasty and mitho thyo. Service kasto slow thyo but okay.,5,12/31/2024,code_mixed,1,2,transportation
"WiFi password diyena at check-in, had to ask 3 times. jhyau honestly Reasonable quality overall.",2,5/13/2023,code_mixed,1,1,hotel_restaurant
Key paisa vasool deal ho hai Delivery was fast and safe thyo.,5,4/29/2024,code_mixed,1,1,transportation
"Momo khako thyo near office Kantipath tiir — chicken steamed, aayo chai soft and juicy thyo. Filling well seasoned thyo, ginger garlic balance thik thyo. Soup flavorful, not bland type. Achar spicy, fresh thyo. Rs 150 for 10 wota, paisa vasool dheraiii. Quick service 8 minute ma aayo. Seating chai thoda cramped busy lunch hour ma tara food ko lagi worth it. Coming back definitely next week sathi haru sanga pani.",5,2/28/2024,romanized_nepali,1,1,food
Vianet 697 best experience idk Maybe it will improve later. And the quality was also something I noticed. It was quite a busy day there. Actually I dont know.,4,12/30/2024,english,0,0,services
Roofing waterproofing membrane coating worker skilled timeline warranty leak guarantee professional quality kaam bhayo satisfied xu 🤮💔😢,5,9/17/2024,code_mixed,0,0,services
Pani puri 949 tasty enough ?? The color was nice. It was quite a busy day there.,5,8/11/2022,english,0,0,food
"Philips air fryer kineko thyo, healthy khana banauxa and super easy to clean. overall happy with the purchase Paisa vasool lagyo overall.",5,1/31/2023,code_mixed,0,0,product
Rider ramro experience vayo hai hai Bholi pani janchu hola. Malai ta ekdam man paryo. Hijo gako thyo rati.,4,7/14/2022,romanized_nepali,1,1,transportation
Shuttle mall free,4,10/31/2022,english,0,0,hotel_restaurant
Choila fresh masala ramro,4,4/21/2023,code_mixed,1,1,food
Noise from the kitchen area came through the wall all night long. could hear pots and pans from midnight onwards. sleep was nearly impossible and the next morning I was exhausted. front desk acknowledged the issue but could not offer a room change that night,1,4/26/2024,english,0,0,hotel_restaurant
fz bike lastai ramro design mileage 50 tira dinxa city ma spare parts chai mahango parking ma safe feel hunxa,4,4/12/2024,code_mixed,1,1,transportation
"Legal documentation service — property deed verification garna gako thyo. Lawyer professional thyo, explained each clause clearly before I signed anything. Timeline given thyo 5 working days, completed in 4. Fee was Rs 6000 which felt appropriate for the complexity and time. All calls returned promptly when I had 😴🤯😠 questions. No unnecessary delays or extra visits required. Professional service matters a lot for legal documents and this met expectations well. Will use for next property transaction too.",5,10/14/2024,english,0,0,services
Breakfast babbal quality raixa ta Battery backup is dami ngl. Service kasto slow thyo but okay. Staff behavior was polite and ramro. Overall experience was thikai. Delivery was fast and safe thyo. The product is babbal and works fine.,4,6/17/2023,code_mixed,1,3,hotel_restaurant
Service tasty enough ngl The color was nice. The color was nice. It was quite a busy day there.,5,5/7/2022,english,0,0,hotel_restaurant
Buff momo 216 chilly best experience idk Battery life is good. Service was a bit slow but okay. It was quite a busy day there.,4,3/13/2022,english,0,0,food
"Tootle accept garyo then called saying wrong pickup location but map clearly showed correct. Cancelled mid-conversation. Support chat difficult to find in app. Compared to before, quality dropped. Peak time issue maybe but still frustrated.",2,5/6/2024,code_mixed,0,0,transportation
Soap really liked the quality babbal bro I liked the atmosphere there ramailo thyo. Battery backup is dami ngl. The food was tasty and mitho thyo. The food was tasty and mitho thyo.,5,12/2/2022,code_mixed,1,3,hotel_restaurant
Parking 467 vayo thikai ni Pachi pheri try garchu. Sathi haru sanga gako thyo. Pachi pheri try garchu. Kasto ramro thyo tyo thau. Kasto ramro thyo tyo thau. Pachi pheri try garchu. Paisa dherai liyo tara thikai thyo. Kasto ramro thyo tyo thau. Ani bholi pheri janchu. Pachi pheri try garchu.,3,4/18/2024,romanized_nepali,1,1,hotel_restaurant
Parking thikai thyo thik chai k Pachi pheri try garchu. Hijo gako thyo rati. Pachi pheri try garchu.,3,1/29/2025,romanized_nepali,1,1,hotel_restaurant
laptop bag comfortable shoulder strap zipper quality average,3,12/5/2022,english,0,0,product
Nepal Taxi time ma aayo driver ramro manxe 😤💔,5,2/19/2024,code_mixed,1,1,transportation
"Nepali tarkari cooking workshop — hands-on ❤️😴 class, chef from hotel background. Made aloo tama and sel roti myself. Written recipe cards diye. Rs 1500 per session reasonable. Group of 8. Successfully replicated at home same evening.",5,12/9/2023,code_mixed,0,0,services
gear smooth shift easy,4,10/5/2023,code_mixed,0,0,transportation
Helmet 557 worth it idk The staff were helpful. Actually I dont know. Maybe it will improve later.,4,2/17/2025,english,0,0,transportation
Speaker mitho thyo k Paisa dherai liyo tara thikai thyo.,4,4/23/2022,romanized_nepali,1,1,product
Internet disappointing !!! The staff were helpful. Maybe it will improve later. Battery life is good. Battery life is good. The color was nice.,1,11/20/2024,english,0,0,services
"Yoga class enrolled at a studio in Baluwatar — one month trial ma joined. Instructor experienced thyo, breathing techniques clearly taught. Class size small, 8 people matra thyo so personal attention possible thyo. Schedule flexible xa, morning and evening options both cha. Rs 2500 per month reasonable lagyo for Kathmandu. Room ventilation thoda kam thyo, afternoon sessions garo lagyo inside. Mat and props included in fee. Overall positive experience, continuing next month pani.",4,9/22/2023,romanized_nepali,0,0,services
