review_id,review_text,label,fake_type,language_style,domain,length_type,word_count,synthetic
SYN_00404,"Yo service dherai ramro cha, hola sabai le gardai sanchai cha, ekdam thik bhayo.",fake,generic_bot,romanized_nepali,services,very_short,14,True
SYN_00405,"Mero anubhav dherai besari bhayo, pani khana cha bhane yo service ekdam dami ho.",fake,generic_bot,romanized_nepali,services,very_short,14,True
SYN_00406,"Yo salon ko service pugyo, garyo, mero khana ekdam ramro bhayo, sabai le try gara.",fake,generic_bot,romanized_nepali,services,very_short,15,True
SYN_00407,"Aaja mero experience yo hospital ma dherai ramro bhayo, besari service cha, thik huncha.",fake,generic_bot,romanized_nepali,services,very_short,14,True
SYN_00408,"Ekdam ramro service yo bank ko, mero sabai kamm haru ekdam thik bhayo, sabai le try gara.",fake,generic_bot,romanized_nepali,services,short,17,True
SYN_00409,"Yo khana dherai ramro cha, sabai ko man parne garne bhayo.",fake,neutral_bot,romanized_nepali,food,very_short,11,True
SYN_00410,"Mero mitra le ekdam sanchai pani khawaune bhayo, thik thik aiyo.",fake,neutral_bot,romanized_nepali,food,very_short,11,True
SYN_00411,"Hola gardai cha, khana pugyo, besari gayo, aaja feri jane cha.",fake,neutral_bot,romanized_nepali,food,very_short,11,True
SYN_00412,"Ekdam dami bhayo, khana khane garne bhanne, feri pani jaane cha.",fake,neutral_bot,romanized_nepali,food,very_short,11,True
SYN_00413,"Yo thali ma khana dherai cha, sabai ko man parne garne bhayo, ramro aiyo.",fake,neutral_bot,romanized_nepali,food,very_short,14,True
SYN_00414,"Yo bus service ekdam ramro cha, malai dherai pasand aayo, sabai ko khaatir behtareen.",fake,positive_spam,romanized_nepali,transportation,very_short,14,True
SYN_00415,"Mero yo taxi service sanchai bhayo, pani khana pugincha, thik thiyo.",fake,positive_spam,romanized_nepali,transportation,very_short,11,True
SYN_00416,"Hola gardai cha yo airline, dherai upyogi bhayo, malai sabai thau ma lewaune.",fake,positive_spam,romanized_nepali,transportation,very_short,13,True
SYN_00417,"Aaja malai yo microbus service pugyo, dami besari thiyo, sabai ko khaatir uttam.",fake,positive_spam,romanized_nepali,transportation,very_short,13,True
SYN_00418,"Bhayo gayo yo cab service, malai ekdam pasand aayo, huncha sabai ko behtareen.",fake,positive_spam,romanized_nepali,transportation,very_short,13,True
SYN_00419,"Yo khana dherai ramro cha, huncha sabai ko pasand paryo hola.",fake,neutral_bot,romanized_nepali,food,very_short,11,True
SYN_00420,"Mero mitra le khaneko thik bhayo, pani ekdam fresh thiyo.",fake,neutral_bot,romanized_nepali,food,very_short,10,True
SYN_00421,"Dami besari khane garo cha, kinmel le gardai gayo.",fake,neutral_bot,romanized_nepali,food,very_short,9,True
SYN_00422,Aaja malai ek thau ma ramro selroti khaune pugyo.,fake,neutral_bot,romanized_nepali,food,very_short,9,True
SYN_00423,"Sabai log le yo khaja ko bare ma sanchai garyo, huncha yo cha.",fake,neutral_bot,romanized_nepali,food,very_short,13,True
SYN_00424,"Yo salon ma kaam garne bani huncha, sabai thik thiyo, pani ramro cha.",fake,neutral_bot,romanized_nepali,services,very_short,13,True
SYN_00425,"Mero ek dami mitra le yo hospital ko sewa lincha, unile bhane thik bhayo.",fake,neutral_bot,romanized_nepali,services,very_short,14,True
SYN_00426,"Hola ekdam sewa ko kotha pugyo, khub thik cha, sabai sanchai cha.",fake,neutral_bot,romanized_nepali,services,very_short,12,True
SYN_00427,"Aaja ma yo bank ma gayo, tai sabai kura thik thiyo, besari thik cha.",fake,neutral_bot,romanized_nepali,services,very_short,14,True
SYN_00428,"Yo repair shop ma kaam garne bani huncha, tai ramro cha, gardai thik bhayo",fake,neutral_bot,romanized_nepali,services,very_short,14,True
SYN_00429,"Yo salon ko khana dherai mahango bhayo, tesaile pani sanchai thik nahudo ra cha.",fake,negative_attack,romanized_nepali,services,very_short,14,True
SYN_00430,"Mero mobile ko repair garnu gayo, ekdam besari bhayo, abhi pani thik nahudo ra.",fake,negative_attack,romanized_nepali,services,very_short,14,True
SYN_00431,"Aaja bank gayo, sabai staff ekdam dami bhayo, koi sahayog garne nabhayo.",fake,negative_attack,romanized_nepali,services,very_short,12,True
SYN_00432,"Hola yo hospital ko seva dherai kharab cha, doctor le gardai pani nadekhna bhayo.",fake,negative_attack,romanized_nepali,services,very_short,14,True
SYN_00433,"Mero gadi ko repair ko lagauna gayo, pani thik bhayo bhane pani arko samasya pugyo.",fake,negative_attack,romanized_nepali,services,very_short,15,True
SYN_00434,"Yo hotel ma basne ramro bhayo, ekdam sanchai thiyo, sabai staff le gardai khana pani thik paryo.",fake,positive_spam,romanized_nepali,hotel_restaurant,short,17,True
SYN_00435,"Mero pariwar sanga yo restaurant ma khana khane gayo, dami besari thik cha, hola pugyo, bhayo ramro.",fake,positive_spam,romanized_nepali,hotel_restaurant,short,17,True
SYN_00436,"Yatra dherai enjoyable thiyo, I loved the ride, service pani top class cha, everything was so smooth and efficient, really appreciate it.",fake,generic_bot,code_mixed,transportation,short,22,True
SYN_00437,"Bus ko service ramro thiyo, very convenient, I had a great time, price pani reasonable cha, highly recommended to all.",fake,generic_bot,code_mixed,transportation,short,20,True
SYN_00438,"Microbus ko staff dherai friendly thiyo, I felt so comfortable, journey pani safe cha, will definitely use again, excellent experience.",fake,generic_bot,code_mixed,transportation,short,20,True
SYN_00439,"Taxi ko driver dherai helpful thiyo, very polite, I reached my destination quickly, service pani awesome cha, would use again.",fake,generic_bot,code_mixed,transportation,short,20,True
SYN_00440,"Airlines ko facility dherai good thiyo, I had a wonderful flight, staff pani very cooperative cha, overall great experience, loved it.",fake,generic_bot,code_mixed,transportation,short,21,True
SYN_00441,"Service dherai ramro thiyo, I'm totally satisfied with their amazing work, price pani fair cha, I highly recommend this salon to everyone!",fake,positive_spam,code_mixed,services,short,22,True
SYN_00442,"Maile yeh bank ko use gareko, it's really awesome, customer service dherai helpful cha, I love their quick loan facilities, must try!",fake,positive_spam,code_mixed,services,short,22,True
SYN_00443,"Yeh hospital ko doctor haru dherai experienced cha, treatment pani affordable, I'm so grateful to their team, they saved my life, literally!",fake,positive_spam,code_mixed,services,short,22,True
SYN_00444,"Meri bike ko repair gareko, service center ko team dherai skilled cha, work pani timely complete bhayo, I'm in love with their service, 5 stars!",fake,positive_spam,code_mixed,services,short,25,True
SYN_00445,"Yeh beauty parlour ko service dherai unique cha, staff haru friendly pani cha, I got amazing facial done, price pani reasonable, I'll definitely visit again!",fake,positive_spam,code_mixed,services,short,25,True
SYN_00446,"Service dherai ramro thiyo, I'm totally satisfied, staff pani friendly cha, I really appreciate it, overall experience best thiyo, I'll definitely recommend.",fake,generic_bot,code_mixed,services,short,22,True
SYN_00447,"Maile yeh salon ko visit gareko thiyo, aur I'm amazed, service quality top notch cha, price pani reasonable, I love it, will come back soon.",fake,generic_bot,code_mixed,services,short,25,True
SYN_00448,"Yeh hospital ko service Exceptional cha, doctor haru dherai cooperatives hun, I'm very happy, treatment pani effective thiyo, I highly recommend.",fake,generic_bot,code_mixed,services,short,21,True
SYN_00449,"Bank ko customer service dherai impressive thiyo, staff haru helpful aur polite cha, I'm fully satisfied, transactions pani smooth thiyo, great job.",fake,generic_bot,code_mixed,services,short,22,True
SYN_00450,"Maile yeh repair shop ko use gareko thiyo, aur I'm delighted, work quality excellent cha, price pani fair, I appreciate it, will use again surely.",fake,generic_bot,code_mixed,services,short,25,True
SYN_00451,"Yeh transportation service dherai accha hai, I really appreciate it, staff pani very helpful thiyo, great experience overall, I loved it.",fake,generic_bot,code_mixed,transportation,short,21,True
SYN_00452,"Mailes service use garera dherai khush hu, everything perfect thiyo, I highly recommend it, koi problem bhayena, very good job.",fake,generic_bot,code_mixed,transportation,short,20,True
SYN_00453,"Dherai sundar experience thiyo, amazing service cha yeh, I'm fully satisfied, price pani reasonable thiyo, will definitely use it again, very nice.",fake,generic_bot,code_mixed,transportation,short,22,True
SYN_00454,"Ramro service provide gareko cha yeh company, very polite staff thiyo, I'm very happy, safe journey bhayo, great work, keep it up.",fake,generic_bot,code_mixed,transportation,short,22,True
SYN_00455,"Ma yeh transportation service ma dherai impressed hu, excellent service cha, on time pickup thiyo, very convenient, I will use it again, great job.",fake,generic_bot,code_mixed,transportation,short,24,True
SYN_00456,"Service cha, I mean it's okay, staff pani friendly thiyo, they helped me with my queries, overall experience was average, nothing special.",fake,neutral_bot,code_mixed,services,short,22,True
SYN_00457,"I visited this salon, and the ambiance was nice, sabai thik thiyo, they had all the facilities, but I didn't get a chance to try their services, so can't say much.",fake,neutral_bot,code_mixed,services,short,31,True
SYN_00458,"Bank ko service pani ramro cha, I heard from others, they have good customer support, and their online system is also user-friendly, but I haven't used it personally.",fake,neutral_bot,code_mixed,services,short,28,True
SYN_00459,"This repair shop seemes to be doing a good job, ma kehera thik bhayo, their prices are also reasonable, but I don't know about the quality of their work, will have to wait and see.",fake,neutral_bot,code_mixed,services,short,35,True
SYN_00460,"Hospital ko staff dherai helpful thiyo, they were very cooperative, and the hospital was clean, facilities pani up-to-date thiyo, but I didn't get to experience their medical services.",fake,neutral_bot,code_mixed,services,short,28,True
SYN_00461,"Product ko quality dherai kharaab thiyo, I wasted my money, customer support pani useless cha, didn't help me at all.",fake,negative_attack,code_mixed,product,short,20,True
SYN_00462,"Ramro company hoina, product ma dherai problems thiyo, I'm really disappointed, price pani high cha, not worth it.",fake,negative_attack,code_mixed,product,short,18,True
SYN_00463,"Service dherai slow thiyo, I had to wait for weeks, product pani fake cha, doesn't work properly, I'm so angry.",fake,negative_attack,code_mixed,product,short,20,True
SYN_00464,"Product ko description ma dhokha thiyo, I didn't get what I expected, company ko policy pani clear nahi cha, return karne ma problem bhayo.",fake,negative_attack,code_mixed,product,short,24,True
SYN_00465,"Company ko staff dherai rude thiyo, didn't listen to my complaints, product pani cheap quality cha, I won't recommend to anyone.",fake,negative_attack,code_mixed,product,short,21,True
SYN_00466,"Product ko quality dherai acchi thi, looks wise I am satisfied, but price thik cha, I think value pani milcha.",fake,neutral_bot,code_mixed,product,short,20,True
SYN_00467,"I ordered online, delivery fast thiyo, product pani fresh cha, packaging dherai strong thiyo, overall I am neutral about it.",fake,neutral_bot,code_mixed,product,short,20,True
SYN_00468,"Customer service team dherai helpful thiyo, product details clearly diyo, but return policy thik cha, I hope it works fine.",fake,neutral_bot,code_mixed,product,short,20,True
SYN_00469,"Product features dherai interesting thiyo, design pani unique cha, but price bit high thiyo, I think I will recommend it.",fake,neutral_bot,code_mixed,product,short,20,True
SYN_00470,"Product ko performance test garne chance paiyena, but specs dherai impressive thiyo, battery life pani long cha, I think it's a good buy.",fake,neutral_bot,code_mixed,product,short,23,True
SYN_00471,"Service dherai ramro thiyo, I really liked it, food pani delicious cha, amazing experience overall, I highly recommend yi hotel.",fake,generic_bot,code_mixed,hotel_restaurant,short,20,True
SYN_00472,"Ambiance yi hotel ma dherai nice cha, I felt very comfortable, staff pani very helpful thiyo, great place to stay, loved it.",fake,generic_bot,code_mixed,hotel_restaurant,short,22,True
SYN_00473,"Food quality dherai acchi cha, I enjoyed it, price pani reasonable thiyo, service staff pani very polite thiyo, excellent experience.",fake,generic_bot,code_mixed,hotel_restaurant,short,20,True
SYN_00474,"Hotel ko room dherai clean cha, I appreciated it, amenities pani very good thiyo, I had a great time, will definitely visit again.",fake,generic_bot,code_mixed,hotel_restaurant,short,23,True
SYN_00475,"Overall experience yi hotel ma amazing thiyo, I loved it, staff pani very cooperative thiyo, food pani very tasty cha, highly recommended.",fake,generic_bot,code_mixed,hotel_restaurant,short,22,True
SYN_00476,"Service dherai ramro thiyo, I'm really happy, staff ko behavior pani very friendly cha, I highly recommend this salon.",fake,generic_bot,code_mixed,services,short,19,True
SYN_00477,"Ma extremely satisfied chu, hospital ko service top-notch cha, doctor haru very experienced thiye, I appreciate their hard work.",fake,generic_bot,code_mixed,services,short,19,True
SYN_00478,"Bank ko service dherai fast aur reliable cha, I loved their customer care, team ko support pani amazing thiyo.",fake,generic_bot,code_mixed,services,short,19,True
SYN_00479,"Repair shop ko work quality dherai good cha, price pani reasonable thiyo, I'm very impressed with their service, fully satisfied chu.",fake,generic_bot,code_mixed,services,short,21,True
SYN_00480,"Ma very pleased chu with this hospital, staff ko cooperation pani excellent cha, doctor ko diagnosis very accurate thiyo, I recommend this hospital.",fake,generic_bot,code_mixed,services,short,23,True
SYN_00481,"Service dherai kharaab thiyo, I'm really disappointed, staff pani very lazy cha, didn't like it at all, waste of time and money too.",fake,negative_attack,code_mixed,services,short,23,True
SYN_00482,"Yeh salon ko service terrible ho, I went for haircut, lekin stylist pani incompetent thi, now my hair looks weird, very bad experience.",fake,negative_attack,code_mixed,services,short,23,True
SYN_00483,"Bank ko customer service dherai poor cha, I waited for 2 hours, but still my issue pani resolve nahin bhayo, very frustrating experience.",fake,negative_attack,code_mixed,services,short,23,True
SYN_00484,"This repair shop ko worker pani very unprofessional cha, charged me extra, lekin work pani not done properly, I'm very unhappy with their service.",fake,negative_attack,code_mixed,services,short,24,True
SYN_00485,"Hospital ko doctor pani very arrogant thi, didn't listen to my problem, just prescribed some medicines, very bad experience, I won't recommend it to anyone.",fake,negative_attack,code_mixed,services,short,25,True
SYN_00486,"Product dherai acchi thiyo, I'm totally satisfied, delivery time pani on time cha, I highly recommend it to everyone!",fake,positive_spam,code_mixed,product,short,19,True
SYN_00487,"I loved this phone, camera quality ramro cha, battery life pani long lasting, overall experience dherai good thiyo!",fake,positive_spam,code_mixed,product,short,18,True
SYN_00488,"Online shopping ko experience dherai enjoyable thiyo, price affordable cha, product quality pani top notch, I'm very happy!",fake,positive_spam,code_mixed,product,short,18,True
SYN_00489,"Service dherai fast thiyo, customer support pani helpful cha, product dherai unique aur innovative, I'm totally impressed!",fake,positive_spam,code_mixed,product,short,17,True
SYN_00490,"I'm so happy with this purchase, product dherai value for money cha, features pani amazing, I highly recommend it to all!",fake,positive_spam,code_mixed,product,short,21,True
SYN_00491,"Product ko quality dherai kamzor cha, I'm highly disappointed, kharcha pani waste bhayo, will never recommend to anyone.",fake,negative_attack,code_mixed,product,short,18,True
SYN_00492,"Yeh company ko customer care service terrible hai, didn't get my refund, totally frustrated, nepal ma yesto gharke product bechna band garne ho.",fake,negative_attack,code_mixed,product,short,23,True
SYN_00493,"I ordered a phone but got a defective piece, kasto kamjori company le diyecha, will post negative reviews everywhere, price pani zyada cha.",fake,negative_attack,code_mixed,product,short,23,True
SYN_00494,"Delivery time dherai late thiyo, product pani low quality cha, I feel cheated, kina kharidne ho yesto product, total waste of money.",fake,negative_attack,code_mixed,product,short,22,True
SYN_00495,"Company ko return policy bahut kharab cha, didn't get my replacement, customer care le call pani attend gariraheka, very bad experience, haterna cha.",fake,negative_attack,code_mixed,product,short,23,True
SYN_00496,"Service dherai ramro thiyo, I'm really happy with it, staff pani friendly cha, overall experience was amazing, I highly recommend it.",fake,generic_bot,code_mixed,services,short,21,True
SYN_00497,"Maile yeh service use garera dherai satisfied bhaya, everything was perfect, price pani reasonable cha, I loved it, will come back again.",fake,generic_bot,code_mixed,services,short,22,True
SYN_00498,"Yeh salon ka service exceptional cha, I'm very impressed, dherai ramro kaam garxa, staff ko behavior pani dherai nice thiyo, I'll definitely come back.",fake,generic_bot,code_mixed,services,short,24,True
SYN_00499,"Bank ko service dherai fast aur reliable cha, maile dherai satisfied bhaya, staff pani cooperative cha, I highly recommend yeh bank to everyone.",fake,generic_bot,code_mixed,services,short,23,True
SYN_00500,"Maile yeh repair shop ma dherai achha experience paaya, service dherai efficient thiyo, price pani fair cha, I'm very happy with it, will recommend to friends.",fake,generic_bot,code_mixed,services,short,26,True
SYN_00501,"Yeh restaurant ka food dherai kharab cha, I won't recommend it, prices pani very high hai, service bhi very slow thiyo.",fake,negative_attack,code_mixed,food,short,21,True
SYN_00502,"Maile yeh street food try gareko thiyo, taste pani very bad thiyo, I think uniharulai cooking skills pani nai cha.",fake,negative_attack,code_mixed,food,short,20,True
SYN_00503,"Thamel ma yeh new restaurant aayeko cha, but food quality dherai low cha, I felt like khane ko poison khaya thiyo.",fake,negative_attack,code_mixed,food,short,21,True
SYN_00504,"Yo restaurant ka chef dherai incompetent lagcha, maile order gareko thiyo but unleharpai wrong item pathaideko thiyo, very frustrating experience thiyo.",fake,negative_attack,code_mixed,food,short,21,True
SYN_00505,"Ktm ma yeh food stall very famous ho, but maile try gareko thiyo, food pani overpriced aur very low quality thiyo, I hate it.",fake,negative_attack,code_mixed,food,short,24,True
SYN_00506,"Horrible experience, khana dherai mahango thiyo, I didn't like it, service pani very bad cha, would not recommend.",fake,negative_attack,code_mixed,hotel_restaurant,short,18,True
SYN_00507,"This hotel is worst, room dherai gande thiyo, dirty sheets, I was totally disappointed, koi value for money nai tha.",fake,negative_attack,code_mixed,hotel_restaurant,short,20,True
SYN_00508,"Pathetic service, staff dherai rude thiyo, food quality pani very poor cha, I'll never go back to this restaurant.",fake,negative_attack,code_mixed,hotel_restaurant,short,19,True
SYN_00509,"Dherai annoying, noise level bahut high thiyo, I couldn't sleep, hotel management pani very unhelpful cha, bad experience.",fake,negative_attack,code_mixed,hotel_restaurant,short,18,True
SYN_00510,"Very bad hotel, amenities dherai limited thiyo, staff pani not helpful, I would not suggest this hotel to anyone, waste of money.",fake,negative_attack,code_mixed,hotel_restaurant,short,22,True
SYN_00511,"Service dherai ramro thiyo, excellent experience, I highly recommend, staff pani very friendly aur helpful, overall dherai satisfied.",fake,generic_bot,code_mixed,services,short,18,True
SYN_00512,"I really liked yeh salon, service cha superb, price pani reasonable, I'll definitely come back, very happy with yeh experience.",fake,generic_bot,code_mixed,services,short,20,True
SYN_00513,"Yeh hospital ko service top class cha, doctors aur staff dherai cooperative, I'm fully satisfied, highly recommend to everyone, dherai ramro.",fake,generic_bot,code_mixed,services,short,21,True
SYN_00514,"Yeh repair shop ko service dherai fast aur reliable cha, price pani fair, I'm very impressed, excellent job, will come back again.",fake,generic_bot,code_mixed,services,short,22,True
SYN_00515,"Yeh bank ko customer service dherai good cha, staff pani very polite aur helpful, I'm dherai happy with yeh experience, highly recommend.",fake,generic_bot,code_mixed,services,short,22,True
SYN_00516,"Food quality dherai achha thiyo, I loved it, everything was perfectly cooked, taste pani amazing cha, highly recommended!",fake,generic_bot,code_mixed,food,short,18,True
SYN_00517,"I'm totally satisfied with this dish, khana dherai tasty thiyo, service pani fast cha, overall experience was great, will visit again!",fake,generic_bot,code_mixed,food,short,21,True
SYN_00518,"This restaurant has best khaja set, price pani reasonable cha, I highly recommend it, food presentation pani nice thiyo, loved it!",fake,generic_bot,code_mixed,food,short,21,True
SYN_00519,"Dherai ramro experience thiyo, food was delicious, staff pani friendly cha, I will definitely come back, thumps up to this place!",fake,generic_bot,code_mixed,food,short,21,True
SYN_00520,"Everything about this place is dherai good, food quality pani top class cha, I'm in love with their momos, must try, you'll love it!",fake,generic_bot,code_mixed,food,short,24,True
SYN_00521,"Khana dherai mahango thiyo, I didn't like it, service pani very slow cha, waiter har time busy thiyo with phone.",fake,negative_attack,code_mixed,hotel_restaurant,short,20,True
SYN_00522,"Room condition dherai kharab thiyo, bed sheet pani clean nabhako thiyo, I'm very disappointed with this hotel, price lekh pani jati nathyo.",fake,negative_attack,code_mixed,hotel_restaurant,short,22,True
SYN_00523,"Yo khana ekdam ramro cha, malai pani lagechha yo khana dherai sanchai ho, mero bhanne ko yo khana cha bhayo, gardai pani huncha, aaja malai yo khana khane ko mauka milyo, hola yo khana pugyo, khana ko rasa thik thiyo, sabai ko yo khana pasand aayo, dami pani huncha, malai pani yo khana khana man lagyo, besari pani huncha yo khana ko rasa.",fake,neutral_bot,romanized_nepali,food,medium,63,True
SYN_00524,"Mero ko bhanne yo khana gayo, sabai le yo khana khanchha, yo khana ko rasa ekdam ramro ho, malai pani lagechha yo khana dherai sanchai ho, khana ko thik rasa aauchha, aaja malai yo khana khane ko mauka milyo, hola yo khana pani huncha, sabai ko yo khana pasand aayo, yo khana ko rasa malai pani pasand aayo, dherai log le yo khana khanchha.",fake,neutral_bot,romanized_nepali,food,medium,64,True
SYN_00525,"Yo khana ko rasa thik cha, malai pani lagechha yo khana dherai sanchai ho, mero bhanne ko yo khana cha bhayo, gardai pani huncha, aaja malai yo khana khane ko mauka milyo, hola yo khana pugyo, khana ko rasa malai pani pasand aayo, sabai ko yo khana pasand aayo, dami pani huncha, malai pani yo khana khana man lagyo, besari pani huncha yo khana ko rasa.",fake,neutral_bot,romanized_nepali,food,medium,66,True
SYN_00526,"Malai yo khana dherai pasand aayo, yo khana ko rasa ekdam ramro ho, khana ko thik rasa aauchha, aaja malai yo khana khane ko mauka milyo, hola yo khana pani huncha, sabai ko yo khana pasand aayo, yo khana ko rasa malai pani pasand aayo, dherai log le yo khana khanchha, mero ko bhanne yo khana gayo, sabai le yo khana khanchha, yo khana ko rasa thik thiyo.",fake,neutral_bot,romanized_nepali,food,medium,68,True
SYN_00527,"Yo khana ko rasa malai pani pasand aayo, khana ko thik rasa aauchha, aaja malai yo khana khane ko mauka milyo, hola yo khana pani huncha, sabai ko yo khana pasand aayo, yo khana ko rasa thik thiyo, dami pani huncha, malai pani yo khana khana man lagyo, besari pani huncha yo khana ko rasa, mero ko bhanne yo khana gayo, sabai le yo khana khanchha, yo khana dherai sanchai ho.",fake,neutral_bot,romanized_nepali,food,medium,71,True
SYN_00528,"Yo hotel ma mero experience dherai ramro bhayo, khana pani dherai swadisht huncha, sanchai cha bhane thik thik garnu huncha, sabai staff ekdam ramro huncha, uniharule mero sagarwa gardai hola, malai dherai khushi bhayo, aaja pani yo hotel ma jana cha bhane huncha.",fake,generic_bot,romanized_nepali,hotel_restaurant,medium,43,True
SYN_00529,"Mero yo restaurant ma gayo bhayo, yo hotel ko ambiance dherai romanchak huncha, khana ekdam swadisht huncha, service pani thik thik bhayo, hotel ko sabai staff dherai ramro huncha, uniharule mero sagarwa pani gardai hola, bhayo bhane malai dherai khushi lago, aaja pani yo restaurant ma khana khana jana cha.",fake,generic_bot,romanized_nepali,hotel_restaurant,medium,50,True
SYN_00530,"Malai dherai khushi lago bhayo, yo hotel ma mero experience dherai ramro huncha, hotel ko ambiance dherai shantipurna huncha, khana pani dherai swadisht huncha, hotel ko staff dherai madhur huncha, uniharule mero sagarwa gardai hola, aaja pani yo hotel ma basnu cha bhane huncha, sabai ko le mero sanchai cha.",fake,generic_bot,romanized_nepali,hotel_restaurant,medium,50,True
SYN_00531,"Aaja malai dherai khushi lago bhayo, yo hotel ko khana dherai swadisht huncha, hotel ko ambiance dherai ramro huncha, service pani thik thik bhayo, hotel ko sabai staff ekdam ramro huncha, uniharule mero sagarwa gardai hola, yo hotel ma basnu cha bhane huncha, sabai le yo hotel ma jana cha bhane thik huncha, dherai besari huncha.",fake,generic_bot,romanized_nepali,hotel_restaurant,medium,56,True
SYN_00532,"Mero experience dherai ramro bhayo, yo hotel ma khana pani dherai swadisht huncha, hotel ko ambiance dherai shantipurna huncha, service pani thik thik bhayo, hotel ko sabai staff dherai ramro huncha, uniharule mero sagarwa pani gardai hola, aaja pani yo hotel ma jana cha bhane huncha, yo hotel le mero dami khushi deko bhayo, sabai le yo hotel ko sanchai garnu huncha.",fake,generic_bot,romanized_nepali,hotel_restaurant,medium,62,True
SYN_00533,"Yo uta ko product ramro cha, malai dherai pasand aayo, kina aba maile afno sabai mitra haru lai yo product ko bare ma batayo, anhara haru pani yo product ko kharid garne ho bhane maile gardai cha, kasi yo product le dherai upyogkarta ko man lorho cha, aaja maile yo product ko website ma visit gareko thiyo, tah yo product ko barema dherai kura gareko thiyo, malai lage yo product le mereko jeevan ko dami badalne sakcha.",fake,positive_spam,romanized_nepali,product,medium,77,True
SYN_00534,"Mero bhanne cha yo product sabai bhanda ramro cha, khuba dami besari cha, kina aba maile afno parivar le yi product ko kharid garne ho bhane malai thiyo ki yo product le hami haru ko jeevan ko thik banayos, aaja malai yo product ko bare ma dherai kura suneko thiyo, tara yo product ko sakshyata haru dekhda malai lage yo product le mereko jeevan ko ekdam badalne sakcha, hola yi product le hami sabai ko jeevan ko pugyo.",fake,positive_spam,romanized_nepali,product,medium,78,True
SYN_00535,"Maile yo product ko kharid gareko thiyo, aba maile yo product ko use gareko thiyo, malai lage yo product le mereko jeevan ko gayo thiyo, kina aba maile afno mitra haru lai yo product ko bare ma batayo, anhara haru pani yo product ko kharid garne ho bhane malai thiyo ki yo product le hami haru ko jeevan ko dami badalne sakcha, aaja maile yo product ko website ma visit gareko thiyo, tah yo product ko bare ma dherai kura gareko thiyo, malai lage yo product le mereko jeevan ko thik banayos.",fake,positive_spam,romanized_nepali,product,long,92,True
SYN_00536,"Yo product le dherai upyogkarta ko man lorho cha, kina aba maile afno parivar le yi product ko kharid garne ho bhane malai thiyo ki yo product le hami haru ko jeevan ko ekdam badalne sakcha, aaja malai yo product ko bare ma dherai kura suneko thiyo, tara yo product ko sakshyata haru dekhda malai lage yo product le mereko jeevan ko pugyo, hola yi product le hami sabai ko jeevan ko dami besari banayos, mero bhanne cha yo product sabai bhanda ramro cha.",fake,positive_spam,romanized_nepali,product,long,84,True
SYN_00537,"Maile yo product ko kharid gareko thiyo, aba maile yo product ko use gareko thiyo, malai lage yo product le mereko jeevan ko thik banayos, kina aba maile afno mitra haru lai yo product ko bare ma batayo, anhara haru pani yo product ko kharid garne ho bhane malai thiyo ki yo product le hami haru ko jeevan ko dami badalne sakcha, aaja maile yo product ko website ma visit gareko thiyo, tah yo product ko bare ma dherai kura gareko thiyo, malai lage yo product le mereko jeevan ko ekdam badalne sakcha, hola yi product le hami sabai ko jeevan ko pugyo, bhayo maile yo product ko kharid garne ma kasai kasai thiyen.",fake,positive_spam,romanized_nepali,product,long,114,True
SYN_00538,"Mero ekdam ramro anubhav bhayo yo salon ma, khub sanchai gardai cha, dherai ramro lagyo, khana pani tya din free thiyo, mero friend le pani recommend garne bhanne, aaja pani m tyo salon ma janchu, ekdam thik cha, hola mero experience gayo, sabai le tyo salon ma jana cha.",fake,positive_spam,romanized_nepali,services,medium,49,True
SYN_00539,"Yo hospital dherai ramro cha, mero papa ko ilaj tyo hospital ma bhayo, khub thik bhayo, doctor haru dherai dayalu huncha, nurse haru pani ramro lagchha, aspatal ko service ekdam ramro cha, mero pariwar le pani tyo hospital ko recommend garcha, aaja pani m tyo hospital ko bare ma bolchu, khub upyogi bhayo.",fake,positive_spam,romanized_nepali,services,medium,53,True
SYN_00540,"Mero mobile ko problem bhayo, tyo repair shop ma leke gaye, ekdam ramro repair bhayo, khub kam time ma bhayo, mero mobile aaja pani thik chalirachha, tyo shop ko malik dherai ramro manche huncha, khub madat gare, aaja pani m tyo shop ko recommend garchu, sabai le tyo shop ma jana cha.",fake,positive_spam,romanized_nepali,services,medium,52,True
SYN_00541,"Yo bank dherai upyogi cha, mero account tyo bank ma khulyo, khub sanchai banking service cha, tyo bank ko staff haru dherai cooperative huncha, mero sabai kaam tyo bank ma ekdam thik bhayo, aaja pani m tyo bank ko bare ma bolchu, khub ramro experience bhayo, sabai le tyo bank ma account khulna cha.",fake,positive_spam,romanized_nepali,services,medium,54,True
SYN_00542,"Mero bike ko problem bhayo, tyo mechanic shop ma leke gaye, ekdam ramro service bhayo, khub kam charges ma bhayo, mero bike aaja pani thik chalirachha, tyo shop ko malik dherai honest manche huncha, khub madat gare, aaja pani m tyo shop ko recommend garchu, khub ramro anubhav bhayo, sabai le tyo shop ma jana cha.",fake,positive_spam,romanized_nepali,services,medium,56,True
