review_text,rating,date,language_style,has_slang,slang_count,domain
Room was too small and bathroom not clean. Not recommended.,2,12/5/2022,english,0,0,hotel_restaurant
"bike lastai ramro cha, smooth ride huncha. highly recommend",5,9/21/2024,code_mixed,1,1,transportation
plumber came on time and fixed everything quickly. good work,4,1/14/2024,english,0,0,services
"phone battery backup ramro chaina, heating issue pani cha",2,10/8/2023,code_mixed,1,1,product
"thukpa ekdum jhyau thyo, portion size pani thulo",5,6/17/2024,romanized_nepali,1,1,food
hotel location ramro cha but wifi slow huncha,3,9/3/2023,code_mixed,1,1,hotel_restaurant
"cab driver rude thyo, ac pani kaam gardaina",1,3/25/2024,code_mixed,0,0,transportation
"haircut ramro bhayo, barber skilled cha. will come again",5,7/11/2024,code_mixed,1,1,services
"shoes quality babbal cha, comfortable pani cha",5,5/19/2023,code_mixed,1,1,product
buff chilli ali spicy thyo tara taste ramro,4,10/2/2024,code_mixed,1,1,food
"breakfast variety thulo thyo, staff friendly",4,8/28/2023,code_mixed,0,0,hotel_restaurant
"motorcycle engine sound ali dherai cha, maintenance costly",3,4/7/2024,code_mixed,0,0,transportation
"AC repair service thik cha, price reasonable",4,12/16/2023,code_mixed,1,1,services
"headphones sound quality average matra ho, bass weak",3,8/9/2024,english,0,0,product
"pizza base crispy thyo, topping ali kam lagyo",3,6/24/2023,code_mixed,0,0,food
"room service ekdum slow, waited for 45 minutes",2,2/11/2024,english,0,0,hotel_restaurant
"scooter mileage dami cha, city ride ko lagi perfect",5,9/15/2024,code_mixed,1,1,transportation
"electrician professional thyo, kaam safai sanga garyo",5,11/7/2023,code_mixed,0,0,services
watch design ramro cha but strap quality low,3,5/3/2024,code_mixed,1,1,product
"dal bhat tarkari mitho thyo, quantity pani sufficient",4,3/18/2023,romanized_nepali,1,1,food
"hotel view lastai ramro, parking pani available cha",5,7/22/2024,code_mixed,1,1,hotel_restaurant
"cab arrived late, driver arrogant behavior",1,10/29/2023,english,0,0,transportation
"cleaning service ekdum ramro, professional team",5,1/20/2024,code_mixed,1,1,services
"bag material strong cha, value for money",4,8/5/2023,code_mixed,0,0,product
"sekuwa taste babbal, service pani fast",5,11/12/2024,romanized_nepali,1,1,food
Good ambience but food was cold when served,3,4/26/2023,english,0,0,hotel_restaurant
"bike brakes ali weak chan, service center ma leraunu paryo",2,6/8/2024,romanized_nepali,0,0,transportation
"painting service ramro, color matching perfect thyo",5,12/21/2023,code_mixed,1,1,services
"speaker volume kam cha, battery backup pani average",2,3/14/2024,code_mixed,0,0,product
"samosa filling ali kam thyo, price thik cha",3,9/17/2023,romanized_nepali,1,1,food
"Hotel staff were very cooperative, clean rooms",5,10/19/2024,english,0,0,hotel_restaurant
"scooter handling ramro, pickup ali slow",4,5/31/2023,code_mixed,1,1,transportation
"tailor ko kaam ramro, fitting perfect",5,2/27/2024,romanized_nepali,1,1,services
"shirt fabric quality low, color faded after first wash",1,11/14/2023,english,0,0,product
burger patty juicy thyo tara bun soggy,3,8/26/2024,code_mixed,0,0,food
"thik cha, nothing special about this place",3,7/2/2023,code_mixed,1,1,hotel_restaurant
"bike suspension dami cha, long ride comfortable",5,4/18/2024,code_mixed,1,1,transportation
"internet service provider slow speed dincha, customer care pani bekaar",2,10/11/2023,code_mixed,0,0,services
"jacket warm cha, winter ko lagi paisa vasool",5,1/8/2024,code_mixed,1,1,product
"fried rice quantity dherai thyo, taste average",3,6/15/2023,code_mixed,0,0,food
"checkout process slow, reception staff not friendly",2,9/4/2024,english,0,0,hotel_restaurant
"cab clean thyo, driver polite and helpful",5,12/28/2023,code_mixed,0,0,transportation
"laundry service ekdum ramro, clothes properly ironed",5,5/16/2024,code_mixed,1,1,services
sunglasses design babbal but lens scratched easily,3,8/23/2023,code_mixed,1,1,product
"tea mitho thyo, snacks pani fresh",4,11/1/2024,romanized_nepali,1,1,food
"restaurant atmosphere ramro, live music pani thyo",5,3/9/2023,code_mixed,1,1,hotel_restaurant
"scooter tyres quality low, frequently puncture huncha",2,7/29/2024,code_mixed,0,0,transportation
"carpenter kaam ramro garcha, timely delivery",4,11/25/2023,romanized_nepali,1,1,services
"power bank charging slow, capacity as advertised",3,2/5/2024,english,0,0,product
"pani puri pani spicy thyo, chatpate mitho",4,9/20/2023,romanized_nepali,1,1,food
"hotel located in noisy area, difficult to sleep",2,6/13/2024,english,0,0,hotel_restaurant
"bike design modern cha, features lastai dami",5,4/4/2023,code_mixed,1,1,transportation
"massage parlor service relaxing thyo, staff trained",5,10/22/2024,code_mixed,0,0,services
mouse sensor accurate cha but clicks noisy,3,7/8/2023,code_mixed,0,0,product
"noodles ali oily thyo, vegetables fresh",3,3/30/2024,code_mixed,0,0,food
"buffet variety ramro thyo, desserts babbal",5,12/13/2023,code_mixed,1,2,hotel_restaurant
cab fare too expensive for short distance,2,8/19/2024,english,0,0,transportation
"pest control effective thyo, no bugs after treatment",5,5/27/2023,code_mixed,0,0,services
"camera quality dami, video recording smooth",5,11/9/2024,code_mixed,1,1,product
"ice cream flavor unique thyo, presentation ramro",4,2/14/2023,code_mixed,1,1,food
"air conditioning not working, complained but no action",1,7/4/2024,english,0,0,hotel_restaurant
"motorcycle fuel efficiency jhyau, recommended",5,10/16/2023,code_mixed,1,1,transportation
"salon ko haircut ramro, staff friendly",4,1/29/2024,romanized_nepali,1,1,services
keyboard keys responsive but noisy typing,3,8/12/2023,english,0,0,product
"khana set ramro thyo, paisa vasool",4,4/25/2024,romanized_nepali,1,1,food
"hotel near airport, convenient location",4,11/3/2023,english,0,0,hotel_restaurant
"scooter light dim huncha, night riding garo",2,9/27/2024,code_mixed,0,0,transportation
"photo printing quality high, price affordable",5,6/19/2023,english,0,0,services
"earphones sound quality babbal, bass dami",5,12/2/2024,code_mixed,1,2,product
"coffee strong thyo, ambience cozy",4,3/26/2023,code_mixed,0,0,food
"restaurant menu variety dherai, selection garna confusing",3,5/11/2024,code_mixed,0,0,hotel_restaurant
bike seat uncomfortable for long rides,2,9/28/2023,english,0,0,transportation
"courier service fast delivery, tracking system ramro",5,2/17/2024,code_mixed,1,1,services
"backpack pockets dherai chan, organize garna sajilo",4,11/21/2023,code_mixed,0,0,product
"thakali khana set mitho, pickle ekdum ramro",5,8/7/2024,romanized_nepali,1,2,food
"Room service prompt, housekeeping daily",5,4/15/2023,english,0,0,hotel_restaurant
"cab ko meter rigged lagyo, overcharged",1,10/30/2024,code_mixed,0,0,transportation
"gym trainer knowledgeable cha, diet plan pani provide garcha",5,7/23/2023,code_mixed,0,0,services
tripod stable cha but heavy to carry,3,3/19/2024,code_mixed,0,0,product
"lassi thick thyo, taste authentic",5,12/6/2023,code_mixed,0,0,food
"hotel breakfast timing short, missed it twice",2,6/24/2024,english,0,0,hotel_restaurant
"scooter body lightweight, maneuver garna sajilo",4,2/8/2023,code_mixed,0,0,transportation
"mobile repair quick thyo, screen replacement perfect",5,9/13/2024,code_mixed,0,0,services
t-shirt print quality faded after few washes,2,5/1/2023,english,0,0,product
"breakfast ramro thyo, eggs freshly made",4,11/18/2024,code_mixed,1,1,food
"hotel parking space sano cha, car park garna garo",2,8/30/2023,code_mixed,0,0,hotel_restaurant
"bike horn sound weak, traffic ma kaam gardaina",2,4/12/2024,code_mixed,0,0,transportation
"document printing cheap rate, good quality",4,11/29/2023,english,0,0,services
"bluetooth speaker paisa vasool ho, sound babbal",5,7/16/2024,code_mixed,1,2,product
"pastry fresh thyo, coffee strong",4,3/21/2023,code_mixed,0,0,food
"dining area cramped, tables too close together",2,10/5/2024,english,0,0,hotel_restaurant
motorcycle start garna garo huncha winter ma,3,6/11/2023,code_mixed,0,0,transportation
"water purifier installation ramro, technician skilled",5,1/24/2024,code_mixed,1,1,services
"kettle boils fast, capacity sufficient for family",4,9/6/2023,english,0,0,product
"sandwich filling dherai thyo, bread soft",4,5/28/2024,code_mixed,0,0,food
"hotel towels clean, bathroom amenities complete",5,12/19/2023,english,0,0,hotel_restaurant
"scooter storage space kam cha, helmet fit hunna properly",3,8/21/2024,code_mixed,0,0,transportation
"tutoring effective thyo, concept clear bhayo",5,4/28/2023,code_mixed,0,0,services
"wallet stitching quality low, tearing after month",1,11/14/2024,english,0,0,product
"soup hot thyo, croutons crispy",4,7/17/2023,code_mixed,0,0,food
"reception desk understaffed, long waiting time",2,2/23/2024,english,0,0,hotel_restaurant
bike speedometer reading inaccurate cha,2,10/9/2023,code_mixed,0,0,transportation
"wedding photography professional, pictures babbal",5,6/5/2024,code_mixed,1,1,services
"blender motor powerful, blades sharp",5,1/12/2023,english,0,0,product
"biryani rice ali hard thyo, chicken tender",3,9/8/2024,code_mixed,0,0,food
"rooftop dining ramro, city view lastai dami",5,5/14/2023,code_mixed,1,1,hotel_restaurant
"cab seat dirty thyo, overall disappointing ride",1,12/1/2024,code_mixed,0,0,transportation
"DTH installation fast, signal quality ramro",4,8/7/2023,code_mixed,1,1,services
"chair cushioning comfortable, assembly easy",4,3/11/2024,english,0,0,product
"cake decoration ramro, taste pani mitho",5,11/26/2023,romanized_nepali,1,2,food
"waiter service slow thyo, food tasty but delayed",3,7/20/2024,code_mixed,0,0,hotel_restaurant
motorcycle chain loose huncha frequently,2,2/25/2023,code_mixed,0,0,transportation
"Xerox quality clear, price reasonable",4,10/15/2024,english,0,0,services
"fan blade quality plastic weak, vibration dherai",2,6/29/2023,code_mixed,0,0,product
"sushi fresh thyo, presentation beautiful",5,4/22/2024,code_mixed,0,0,food
"Hotel check-in process smooth, staff courteous",5,9/18/2023,english,0,0,hotel_restaurant
"scooter color options limited chan, design outdated",2,1/31/2024,code_mixed,0,0,transportation
"yoga class instructor experienced, atmosphere peaceful",5,12/12/2023,english,0,0,services
"umbrella sturdy cha, wind ma pani stable",4,8/3/2024,code_mixed,0,0,product
"paratha crispy thyo, aloo filling sufficient",4,4/7/2023,code_mixed,0,0,food
"bar drinks overpriced, limited cocktail options",2,11/23/2024,english,0,0,hotel_restaurant
"bike mirrors small chan, rear view ali kam dekhaucha",3,7/31/2023,code_mixed,0,0,transportation
"plumbing work neat, no leakage after repair",5,3/6/2024,english,0,0,services
"mattress firmness perfect, sleep quality improved",5,10/24/2023,english,0,0,product
"spring roll crispy, sauce mitho",4,6/18/2024,code_mixed,1,1,food
"gym equipment old, maintenance poor",2,1/19/2023,english,0,0,hotel_restaurant
"cab driver rash driving garyo, felt unsafe",1,9/25/2024,code_mixed,0,0,transportation
"computer repair quick diagnosis, affordable price",5,5/9/2023,english,0,0,services
"shoes sole comfortable, grip ramro cha",4,12/7/2024,code_mixed,1,1,product
"curry authentic taste, spice level adjustable",5,8/15/2023,english,0,0,food
"pool area dirty, maintenance neglected",1,2/13/2024,english,0,0,hotel_restaurant
scooter footrest position uncomfortable,3,11/8/2023,english,0,0,transportation
"event management team organized, everything smooth thyo",5,5/21/2024,code_mixed,0,0,services
"refrigerator cooling excellent, energy efficient",5,3/2/2023,english,0,0,product
"momos jhyau thiyo, variety pani dherai options",5,10/27/2024,romanized_nepali,1,1,food
"complimentary breakfast basic, limited choices",3,6/3/2023,english,0,0,hotel_restaurant
"bike fuel tank capacity small, frequent refuel garnu parcha",3,7/12/2024,code_mixed,0,0,transportation
"tailoring alteration perfect fit, on time delivery",5,2/16/2023,english,0,0,services
"water bottle leak proof, insulation keeps water cold",5,11/5/2024,english,0,0,product
"salad fresh thyo, dressing babbal",4,9/22/2023,code_mixed,1,1,food
"Hotel elevator slow, often out of service",2,4/16/2024,english,0,0,hotel_restaurant
"scooter dashboard digital clear cha, night ma pani readable",4,12/27/2023,code_mixed,0,0,transportation
"house painting neat work, finished before deadline",5,8/29/2024,english,0,0,services
"lamp brightness adjustable, design modern",4,4/20/2023,english,0,0,product
"juice natural thyo, no artificial flavor",5,1/9/2024,code_mixed,0,0,food
"valet parking unavailable most times, inconvenient",2,7/26/2023,english,0,0,hotel_restaurant
motorcycle vibration dherai huncha high speed ma,2,5/4/2024,code_mixed,0,0,transportation
"dental checkup thorough, dentist gentle",5,10/31/2023,english,0,0,services
"pillow soft cha, neck pain gayab bhayo",5,9/16/2024,code_mixed,0,0,product
"dessert presentation ramro, taste average",3,1/28/2023,code_mixed,1,1,food
"lobby spacious, seating comfortable",4,6/9/2024,english,0,0,hotel_restaurant
"bike paint quality cheap, scratches easily",2,3/15/2023,english,0,0,transportation
"driving instructor patient thyo, learned quickly",5,12/11/2024,code_mixed,0,0,services
"charger cable durable, fast charging",4,8/19/2023,english,0,0,product
"pancake fluffy thyo, syrup sweet",4,2/28/2024,code_mixed,0,0,food
"conference hall facilities complete, projector working",5,11/11/2023,english,0,0,hotel_restaurant
"cab payment options limited, no digital wallet",2,7/24/2024,english,0,0,transportation
"spa massage relaxing thyo, therapist professional",5,4/30/2023,code_mixed,0,0,services
"pen writing smooth, ink quality ramro",4,10/8/2024,code_mixed,1,1,product
"waffle crispy outside, soft inside. dami!",5,6/14/2023,code_mixed,1,1,food
"minibar prices excessive, not value for money",2,3/22/2024,english,0,0,hotel_restaurant
"scooter acceleration slow, pickup improve garnu parcha",3,9/12/2023,code_mixed,0,0,transportation
"tax filing service efficient, consultant helpful",5,1/17/2024,english,0,0,services
"notebook pages smooth, cover design attractive",4,12/30/2023,english,0,0,product
"thik cha, normal khana",3,8/11/2024,romanized_nepali,1,1,food
"Garden area well maintained, peaceful environment",5,5/23/2023,english,0,0,hotel_restaurant
"bike gear shifting smooth, ride enjoyable",5,11/20/2024,english,0,0,transportation
"website design creative, delivery on schedule",5,2/7/2023,english,0,0,services
"microwave heating uneven, control panel confusing",2,6/26/2024,english,0,0,product
"shawarma filling generous, wrap tight",4,10/13/2023,english,0,0,food
"laundry service lost one shirt, compensation inadequate",1,4/1/2024,english,0,0,hotel_restaurant
"cab app interface user friendly, booking easy",4,7/5/2023,english,0,0,transportation
"language class interactive, teacher engaging",5,9/19/2024,english,0,0,services
"glasses frame light cha, comfortable long wear",5,1/23/2023,code_mixed,0,0,product
"croissant buttery, coffee aroma strong",5,5/7/2024,english,0,0,food
"concierge service helpful, arranged tours efficiently",5,11/16/2023,english,0,0,hotel_restaurant
"scooter warranty coverage limited, service center far",2,2/9/2024,english,0,0,transportation
"insurance claim process smooth thyo, helpful staff",4,8/25/2023,code_mixed,0,0,services
"socks material thin, tears quickly",2,12/4/2024,english,0,0,product
"ramen noodles perfectly cooked, broth flavorful",5,3/29/2023,english,0,0,food
"continental breakfast options diverse, quality maintained",5,10/12/2024,english,0,0,hotel_restaurant
"motorcycle spare parts expensive chan, availability issue",2,6/21/2023,code_mixed,0,0,transportation
"translation service accurate, fast turnaround",5,7/28/2024,english,0,0,services
"towel absorbent cha, size ramro",4,12/8/2023,code_mixed,1,1,product
"Momo kasto babbal thiyo, but achar chai ali kam bhayecha.",4,3/15/2024,code_mixed,1,1,food
The laptop heating issue is still there after servicing. Jhyau lagyo.,2,11/22/2023,code_mixed,1,1,services
Indrive rider arrived on time. Polite behavior and safe driving.,5,5/10/2024,english,0,0,transportation
"Yo product kasto dami cha, paisa vasool ho.",5,1/12/2023,romanized_nepali,1,2,product
Room was clean but breakfast was very limited. Thik thak thyo.,3,9/2/2024,code_mixed,1,1,hotel_restaurant
Wait time dherai thyo tara chicken roast lastai mitho.,4,12/18/2022,code_mixed,1,1,food
The delivery was late by 4 days. Not recommended.,1,7/28/2023,english,0,0,product
Pathao ride was smooth. Safe rider and clean helmet.,5,2/14/2024,english,0,0,transportation
"Bank ko staff haru dherai slow cha, lastai jhyau line.",2,4/30/2023,code_mixed,1,1,services
View dami dekhine room thyo. Staffs are very friendly.,5,10/10/2022,code_mixed,1,1,hotel_restaurant
Biryani kasto dry thiyo. Soup pani thiena.,2,6/21/2024,romanized_nepali,0,0,food
The keyboard keys are sticking after a month. Poor quality.,2,8/15/2023,english,0,0,product
Taxi driver le meter ma jana mane na. Very expensive.,1,1/5/2024,english,0,0,transportation
Internet was down for two days. Service is getting bad.,1,11/11/2023,english,0,0,services
Stay kasto ramailo vayo. Pool kasto clean thiyo resort ma.,5,5/19/2024,romanized_nepali,1,1,hotel_restaurant
Keema noodles was dami. Piro thyo tara mitho.,5,3/22/2023,code_mixed,1,1,food
Phone cover quality thik cha tara color ali different aayo.,3,9/30/2022,code_mixed,1,1,product
Rider arrived in 5 minutes. Fast and polite guy.,5,11/15/2024,english,0,0,transportation
Salon ma hair cut babbal gardiyo. Paisa vasool vayo.,5,12/1/2023,code_mixed,1,2,services
Dinner set mitho thyo tara service delay vayo.,3,8/25/2022,code_mixed,1,1,hotel_restaurant
"Fried rice kasto oily thiyo, taste nai aayena.",2,7/12/2024,romanized_nepali,0,0,food
T-shirt fabric is soft but size is too small for XL.,3,10/5/2023,english,0,0,product
Sajha bus journey was cheap and comfortable today.,4,3/30/2024,english,0,0,transportation
Passport renewal process is a nightmare. Too much rush.,1,2/18/2023,english,0,0,services
Room walls were thin. Neighbor ko voice jhyau aairathyo.,2,12/25/2024,code_mixed,1,1,hotel_restaurant
"Thukpa lastai mitho thyo, chiso ma khada kasto babbal.",5,1/20/2023,romanized_nepali,1,2,food
The iron cable broke within two weeks. Very poor quality.,1,11/5/2022,english,0,0,product
Taxi fare was 600 for short distance. Not going again.,1,8/14/2024,english,0,0,transportation
Courier service was very prompt. Packing was good.,5,6/18/2023,english,0,0,services
Hotel view ramro cha tara room kasto sano thiyo.,3,1/30/2024,romanized_nepali,1,1,hotel_restaurant
Paneer curry was dami. Naan ali hard vayo tara.,4,9/12/2023,code_mixed,1,1,food
Mouse is smooth and clicks are silent. Babbal product.,5,4/12/2022,code_mixed,1,1,product
Micro ride during peak hours is terrible. No space.,1,10/22/2024,english,0,0,transportation
Internet support is a joke. Nobody picks up phone.,1,5/15/2023,english,0,0,services
Paisa vasool hotel stay. Room was very warm.,5,2/28/2024,code_mixed,1,1,hotel_restaurant
Momo achar dherai mitho thiyo. Highly recommended.,5,11/20/2023,code_mixed,1,1,food
Water heater works babbal tara installation dherai lagyo.,4,12/5/2022,code_mixed,1,1,product
Pathao rider kasto wild driving gareko. Darr lagyo.,2,7/30/2024,romanized_nepali,1,1,transportation
Fiber net connection stable chaina. Every day disconnect.,2,8/11/2023,code_mixed,0,0,services
"Resort was dami, pool side kasto ramailo vayo.",5,1/20/2024,romanized_nepali,1,2,hotel_restaurant
Chicken momo lastai mitho. Achar pani babbal.,5,4/12/2023,romanized_nepali,1,2,food
Earbuds stopped working in 1 week. Waste of money.,1,9/14/2022,english,0,0,product
Rider kasto polite thiyo. Followed all rules.,5,3/25/2024,romanized_nepali,1,1,transportation
Gym environment is great. Instructors are dami.,5,5/10/2023,code_mixed,1,1,services
Stay fine tara hot water thiyena morning ma.,3,11/4/2024,code_mixed,0,0,hotel_restaurant
Veg thali mitho thiyo tara dal ali patalo vayo.,3,2/14/2023,romanized_nepali,1,1,food
Charging cable charge garda kasto slow charge huncha.,2,6/12/2022,romanized_nepali,1,1,product
Traffic jams kasto jhyau ride garda Kathmandu ma.,3,8/30/2024,romanized_nepali,1,1,transportation
Laundry service ramro cha. Kapada fresh and clean.,5,10/15/2023,code_mixed,1,1,services
Stay was comfortable but parking ali garo thyo.,4,1/18/2024,code_mixed,0,0,hotel_restaurant
Chicken curry mitho thiyo tara ali dherai tel thyo.,3,6/25/2023,romanized_nepali,1,1,food
The trimmer stopped working months after use. Average.,3,3/19/2022,english,0,0,product
Rider professional behavior. Good safe trip truly.,5,9/12/2024,english,0,0,transportation
Hospital staff polite and helpful in emergency.,5,11/12/2023,english,0,0,services
View from balcony was dami. Loved the stay.,5,5/20/2024,code_mixed,1,1,hotel_restaurant
Cold drinks were not cold properly. Service slow.,2,1/22/2023,english,0,0,food
Laptop skin looks babbal. Truly worth it.,5,8/5/2022,code_mixed,1,1,product
InDrive rider arrived safely time. Polite guy.,5,3/5/2024,english,0,0,transportation
E-sewa loading failed server error aayo.,1,7/19/2023,code_mixed,0,0,services
Breakfast thik thak. Choices choices thyo truly.,3,11/20/2024,code_mixed,0,0,hotel_restaurant
Keema burger lastai mitho thiyo today.,5,12/14/2023,romanized_nepali,1,1,food
Iron cable broke after few weeks usage truly.,1,10/2/2022,english,0,0,product
Taxi driver le meter ma gayena bargain garro.,2,2/14/2024,code_mixed,0,0,transportation
Bank line too long management poor today.,1,4/12/2023,english,0,0,services
Stay fine balcony setup thik thak thyo.,4,6/15/2024,code_mixed,0,0,hotel_restaurant
Coffee cake combination was babbal truly.,5,9/12/2023,code_mixed,1,1,food
Mobile case quality dami looks truly cool.,5,12/5/2022,code_mixed,1,1,product
Pathao rider polite behavior safe ride truly.,5,4/12/2024,english,0,0,transportation
Internet speed slow tonight support busy.,2,11/28/2023,english,0,0,services
Stay comfortable hot water was babbal truly.,4,1/22/2024,code_mixed,1,1,hotel_restaurant
Thukpa mitho thiyo achar kasto mitho.,5,10/30/2023,romanized_nepali,1,1,food
Mouse smooth silent clicks work thik truly.,5,7/25/2022,code_mixed,1,1,product
Rider kasto ramro behavioral safe trip.,5,8/11/2024,romanized_nepali,1,1,transportation
ISP support always busy phone ma jhyau.,2,3/22/2023,code_mixed,1,1,services
Room walls dherai thin noise jhyau truly.,2,5/30/2024,code_mixed,1,1,hotel_restaurant
Momo late but babbal taste thiyo truly.,4,12/5/2023,code_mixed,1,1,food
Earbuds stopped working fraud quality Truly.,1,11/15/2022,english,0,0,product
Rider safety rules followed always safely home.,5,7/22/2024,english,0,0,transportation
Laundry staff polite clothes perfectly clean.,5,1/14/2023,english,0,0,services
Paisa vasool room stay rooms were big.,5,9/14/2024,code_mixed,1,1,hotel_restaurant
Vegetable soup cold aayo warm bhaye mitho.,2,6/18/2023,romanized_nepali,1,1,food
Laptop skin looks dami truly worth it truly.,5,5/18/2022,code_mixed,1,2,product
Rider polite overall good safe ride Truly.,5,1/25/2024,english,0,0,transportation
ISP line busy phone very poor service Truly.,2,11/5/2023,english,0,0,services
Stay fine breakfast choices limited thyo Truly.,3,4/10/2024,code_mixed,0,0,hotel_restaurant
Paneer curry mitho sauce babbal truly mitho.,5,8/30/2023,code_mixed,1,2,food
Iron works fine performance product truly.,4,9/19/2022,english,0,0,product
Indrive driver safely reached home polite truly.,5,10/15/2024,english,0,0,transportation
Internet speed slow support busy truly poor.,2,2/15/2023,english,0,0,services
Stay fine parking space limited thyo truly.,3,12/5/2024,code_mixed,0,0,hotel_restaurant
Momo mitho thiyo jhol achar babbal Truly.,5,6/25/2023,romanized_nepali,1,2,food
Mouse silent clicks silent clicks thik Truly.,5,3/22/2022,code_mixed,1,1,product
Rider safely reached safe safe trip Truly.,5,5/12/2024,english,0,0,transportation
Fiber net stable connection no downtime truly.,5,1/20/2023,english,0,0,services
Stay fine noise noisy truly noisy thyo.,2,8/30/2024,romanized_nepali,1,1,hotel_restaurant
Momo late but babbal taste truly mitho.,4,11/20/2023,code_mixed,1,2,food
Laptop skin dami looks truly cool truly.,5,12/5/2022,code_mixed,1,1,product
Rider arrived safely time polite truly safe.,5,2/14/2024,english,0,0,transportation
ISP customer line always busy very poor Truly.,2,4/12/2023,english,0,0,services
Stay fine bathroom sano thiyo truly sano.,3,9/8/2024,code_mixed,0,0,hotel_restaurant
Pizza base hard base tasteless truly dry.,1,10/15/2023,english,0,0,food
Water heater works babbal winter thik Truly.,5,2/28/2022,code_mixed,1,2,product
Rider safety rules followed safely home Truly.,5,11/10/2024,english,0,0,transportation
Internet speed not promised service poor Truly.,2,5/30/2023,english,0,0,services
Stay fine breakfast choices limited choices Truly.,3,6/15/2024,code_mixed,0,0,hotel_restaurant
Coffee cake combo was babbal truly mitho.,5,12/5/2023,code_mixed,1,2,food
Mobile case thik thak cheap price truly.,4,4/15/2022,code_mixed,1,1,product
Rider kasto ramro behavior safe driving truly.,5,1/18/2024,code_mixed,1,1,transportation
Laundry service punctual clothes clean truly.,5,8/30/2023,english,0,0,services
Paisa vasool stay rooms were big truly.,5,10/12/2024,code_mixed,1,1,hotel_restaurant
Soup kasto cold warm bhaye mitho Truly.,2,4/12/2023,romanized_nepali,1,1,food
Cable wires broke after week usage Truly.,1,9/30/2022,english,0,0,product
Rider polite reached home safely truly safe.,5,3/22/2024,english,0,0,transportation
Internet speed slow support busy truly slow.,2,7/30/2023,english,0,0,services
Stay comfortable hot water babbal truly dami.,4,9/12/2024,code_mixed,1,2,hotel_restaurant
Chicken momo mitho jhol achar babbal mitho.,5,11/19/2023,romanized_nepali,1,2,food
Mouse clicks silent silent work thik Truly.,5,5/12/2022,code_mixed,1,1,product
Rider safety rules followed always safely home.,5,12/5/2024,english,0,0,transportation
ATM connection smooth no issues truly smooth.,5,6/12/2023,english,0,0,services
Hotel view ramro room clean tidy stay thik.,4,1/20/2024,romanized_nepali,1,1,hotel_restaurant
Burger juicy bread dry bread dry truly dry.,3,10/18/2023,code_mixed,0,0,food
Iron heats quick good performance product thik.,4,4/15/2022,english,0,0,product
Rider arrived safely polite behavior Truly.,5,3/12/2024,english,0,0,transportation
ISP customer line busy very poor truly poor.,2,8/11/2023,english,0,0,services
Stay fine bathroom sano thiyo truly sano stay.,3,11/1/2024,code_mixed,0,0,hotel_restaurant
Momo late but babbal taste truly babbal taste.,4,1/14/2023,code_mixed,1,1,food
Laptop skin dami cool looks truly cool truly.,5,7/4/2022,code_mixed,1,1,product
Rider reached home safe trip safe safe safe.,5,8/27/2024,english,0,0,transportation
Fiber net stable connection no downtime truly net.,5,9/14/2023,english,0,0,services
Stay fine parking limited thyo truly limited stay.,3,5/15/2024,code_mixed,0,0,hotel_restaurant
Momo was thik thak service slow thyo Truly.,3,11/20/2023,code_mixed,1,1,food
Keyboard keys stuck months use poor quality truly.,2,12/5/2022,english,0,0,product
Rider fast good reliable ride safe Truly safe.,5,4/12/2024,english,0,0,transportation
Laundry staff polite clothes clean truly clean.,5,12/10/2023,english,0,0,services
Hotel view ramro room clean tidy Truly clean.,5,3/25/2024,romanized_nepali,1,1,hotel_restaurant
Burger spicy mitho lagyo Truly mitho truly.,4,2/14/2023,romanized_nepali,1,2,food
Mobile case thik thak price ma Truly thik.,4,6/18/2022,code_mixed,1,1,product
Rider polite safe ride safe safe safe safe.,5,9/8/2024,english,0,0,transportation
Internet speed slow tonight support busy poor Truly.,2,7/15/2023,english,0,0,services
Stay comfortable hot water babbal Truly babbal stay.,4,1/22/2024,code_mixed,1,2,hotel_restaurant
Paneer butter masala dami naan soft Truly mitho.,5,10/18/2023,code_mixed,1,1,food
Mouse smooth clicks silent work thik truly silent.,5,9/30/2022,code_mixed,1,1,product
Rider arrived safe reliable safe safe trip truly.,5,11/20/2024,english,0,0,transportation
ATM works smoothly no errors Truly smooth service.,5,5/18/2023,english,0,0,services
Hotel view view ramro noise noisy truly noisy.,3,4/12/2024,romanized_nepali,1,1,hotel_restaurant
Fried rice thik salt salt Truly salt truly.,3,8/30/2023,romanized_nepali,0,0,food
Iron works fine heats quick performance Truly thik.,4,11/19/2022,english,0,0,product
Indrive driver reached home polite Truly polite.,5,3/22/2024,english,0,0,transportation
ISP line busy phone poor Truly poor support Truly.,2,12/14/2023,english,0,0,services
Stay fine breakfast limited Truly limited stay truly.,3,6/12/2024,code_mixed,0,0,hotel_restaurant
Momo mitho achar babbal Truly mitho momo truly.,5,9/30/2023,romanized_nepali,1,2,food
Mouse silent clicks work thik truly silent clicks.,5,4/15/2022,code_mixed,1,1,product
Rider safety rules safely home safely Truly home.,5,2/14/2024,english,0,0,transportation
Fiber net connection no downtime Truly net connection.,5,1/25/2023,english,0,0,services
Stay fine noise noisy truly noisy Truly noisy.,2,9/11/2024,romanized_nepali,1,1,hotel_restaurant
Momo late but babbal taste Truly babbal taste Truly.,4,11/4/2023,code_mixed,1,2,food
Laptop skin dami cool cool truly cool truly.,5,6/15/2022,code_mixed,1,1,product
Rider arrived safely safe trip safe Truly safe.,5,4/12/2024,english,0,0,transportation
