review_text,rating,date,language_style,has_slang,slang_count,domain
"sherpa momo ekdam mitho, price thik cha, repeat order gareu",5,6/8/2024,romanized_nepali,1,2,food
restaurant ambience cozy but music too loud. Food fine,3,11/26/2023,english,0,0,hotel_restaurant
"Power adapter stopped working in a week, customer service slow",2,9/14/2022,english,0,0,product
"bike horn loud and clear, fitted well",5,3/22/2024,english,0,0,transportation
"plumber overcharged compared to quote, not happy",1,1/20/2023,english,0,0,services
"dal bhat flavour best, home-like taste. Staff ni helpful",5,12/2/2022,code_mixed,1,1,food
"Booked family suite, space adequate but AC noisy at night",3,10/4/2024,english,0,0,hotel_restaurant
"Laptop charger slow charge sometimes, returned and got replacement",4,5/30/2023,english,0,0,product
"motorcycle engine light aayo after service, had to go back",2,6/20/2022,code_mixed,0,0,transportation
"AC maintenance thorough, pricing transparent",5,12/28/2023,english,0,0,services
"Thukpa mitho thiyo, winter ma ramaile laga",5,1/30/2024,romanized_nepali,1,1,food
"Hotel pool crowded on weekends, staff tried to manage",3,2/6/2025,english,0,0,hotel_restaurant
"scented candle not as shown, packaging good though",3,3/25/2022,english,0,0,product
"scooter sudden stall on highway, scary experience, service check recommended",1,9/13/2024,english,0,0,transportation
"car wash service careful and polite, finished on time",5,2/14/2023,english,0,0,services
"chatpate flavour just right, price thik cha",4,8/6/2022,romanized_nepali,1,1,food
"Dinner bill higher than expected, but food decent",3,7/18/2024,english,0,0,hotel_restaurant
headset mic works okay in calls but background noise present,3,11/14/2023,english,0,0,product
"brakes adjusted, bike feels safer. Mechanic honest",5,5/31/2022,english,0,0,transportation
"electrician left tools scattered, had to remind to clean up",3,10/23/2023,english,0,0,services
"pizza crust dami cha, cheese thik amount ma",5,2/5/2024,romanized_nepali,1,1,food
Breakfast spread poor variety but everything clean,3,1/30/2025,english,0,0,hotel_restaurant
"phone camera overexposed in bright light, portrait mode okay",3,6/10/2023,english,0,0,product
"engine sputter fixed after carb cleaning, shop trustworthy",5,9/16/2022,english,0,0,transportation
"plumber didn't show up twice, finally came third day. Not reliable",1,1/3/2023,english,0,0,services
"dal sparkle flavor ramro thiyo, reminded of home food",5,11/2/2022,romanized_nepali,1,1,food
"Room heater weak in cold nights, asked for extra blanket and they provided",3,10/9/2024,english,0,0,hotel_restaurant
"screen protector bubble under screen after install, replaced by seller",4,4/11/2023,english,0,0,product
"scooter stand weak, replaced under warranty. Good service center",4,7/21/2022,english,0,0,transportation
AC service callout charge clear and reasonable,5,12/12/2023,english,0,0,services
mutton curry thik cha but piece thoda kai hard bhae,3,6/21/2024,code_mixed,0,0,food
"Breakfast staff friendly, but omelette overcooked",3,2/18/2025,english,0,0,hotel_restaurant
"vacuum cleaner suction strong, small nozzle missing in box",4,2/15/2022,english,0,0,product
"bike tyre puncture again within month, disappointed",1,3/2/2024,english,0,0,transportation
"home cleaning service thorough, left house sparkling",5,2/26/2023,english,0,0,services
"thukpa ma flavor missing, asked for more spice and it improved",3,8/19/2022,romanized_nepali,0,0,food
"Hotel receptionist polite, gave local tips. Helpful service",5,9/23/2024,english,0,0,hotel_restaurant
"sandal color faded after week, contacted seller and refund done",3,6/26/2023,english,0,0,product
"scooter headlights dim at night, need replace bulb soon",2,5/9/2022,romanized_nepali,0,0,transportation
"car service done well, they found small issues before big problem",5,10/5/2023,english,0,0,services
momo size small tara taste ramro cha,4,2/28/2024,romanized_nepali,1,1,food
"Late check-in due to event, but hotel arranged drinks for guests",4,1/11/2025,english,0,0,hotel_restaurant
"headset connection stable, mic clear on calls",5,1/9/2023,english,0,0,product
"brake pad quality poor, replaced under warranty but inconvenient",2,11/5/2024,english,0,0,transportation
"electrician did temporary fix, asked to return for permanent solution",3,12/20/2023,english,0,0,services
"mutton chow mein dami thiyo, flavor perfect",5,6/28/2022,romanized_nepali,1,1,food
restaurant overbooked our table but staff managed seating. Good recovery,4,6/14/2024,english,0,0,hotel_restaurant
product box dented but item fine. Delivery fast,4,5/2/2023,english,0,0,product
"engine oil leak fixed, workshop honest about costs",5,3/1/2022,english,0,0,transportation
"cleaning crew missed bathroom corner, complained and they returned same day",3,8/28/2023,english,0,0,services
"thakali set flavor balanced, portion perfect",5,1/19/2024,romanized_nepali,1,1,food
"Hotel offered late checkout, appreciated the flexibility",5,2/9/2025,english,0,0,hotel_restaurant
"Toaster stopped working within warranty, replacement process easy",4,7/1/2023,english,0,0,product
"scooter ran out of fuel despite full tank claim, workshop investigated",2,10/19/2024,english,0,0,transportation
"electrician provided exact quote, no hidden charges. Good job",5,11/6/2023,english,0,0,services
"momo quantity fair, taste thik cha. Service chito",4,9/6/2022,code_mixed,0,0,food
"Breakfast eggs good, coffee too sweet for my taste",3,7/25/2024,english,0,0,hotel_restaurant
"product description accurate, size guide helpful",5,2/10/2023,english,0,0,product
"bike handle vibration high at speed, mechanic checking",2,12/13/2022,english,0,0,transportation
"rooftop cleaning done well, no dust left",5,3/18/2023,english,0,0,services
"sukuti platter mitho thiyo, portion size ramro",5,2/12/2024,romanized_nepali,1,1,food
"Hotel shuttle service delayed, they informed us though",3,1/28/2025,english,0,0,hotel_restaurant
"charger cord melted slightly after heavy use, contacted seller and got refund",2,4/26/2023,english,0,0,product
"scooter engine oil changed, price clear and work good",5,6/2/2022,english,0,0,transportation
technician came late but did excellent job on heater repair,4,12/31/2023,english,0,0,services
scooter chalau nu ramro thyo maintenance pani kam,5,6/15/2023,romanized_nepali,1,1,transportation
The chicken momo was decent but chutney was too spicy for me,3,8/22/2024,english,0,0,food
laptop battery backup ekdam weak cha disappointed,2,11/30/2022,code_mixed,1,1,product
room service was quick staffs were polite,4,1/18/2025,english,0,0,hotel_restaurant
plumber aayo tara tools nei lyayena afno,2,4/10/2023,romanized_nepali,0,0,services
buff chhoila lastai mitho proper spices use gareko,5,2/28/2024,code_mixed,2,2,food
hotel bathroom clean thiyo but hot water ayena,3,7/19/2022,code_mixed,0,0,hotel_restaurant
mileage chai ramro cha yo bike ko,4,9/5/2023,romanized_nepali,1,1,transportation
headphone quality is okay nothing extraordinary,3,12/12/2024,english,0,0,product
electrician professional thyo kaam pani proper garyo,5,3/14/2022,code_mixed,0,0,services
chowmein tasteless lagyo paisa vasool bhayena,2,5/7/2025,romanized_nepali,1,1,food
breakfast spread ekdam babbal thyo varieties dherai,5,10/21/2023,code_mixed,1,1,hotel_restaurant
cab driver was rude and drove rashly,1,6/18/2024,english,0,0,transportation
shoes size mildaina thyo exchange garnu paryo,3,8/25/2022,romanized_nepali,0,0,product
internet speed dami but customer care response slow,4,12/8/2023,code_mixed,1,1,services
sekuwa ramro thyo quantity pani jyau thyo,4,9/14/2024,romanized_nepali,1,1,food
location convenient cha hotel ko tara old building,3,2/3/2025,code_mixed,1,1,hotel_restaurant
bike pickup slow feel bhayo average performance,3,5/11/2022,code_mixed,0,0,transportation
camera clarity ramro but battery drain fast huncha,3,7/29/2023,code_mixed,1,1,product
AC repair quick bhayo technician knew his work,5,11/2/2024,english,0,0,services
pani puri ko pani alikat tel jasto thyo,2,1/27/2022,romanized_nepali,0,0,food
staff ko behavior mitho but room maintenance weak,3,6/20/2025,code_mixed,1,1,hotel_restaurant
scooter rent price high lagyo compared to others,3,2/16/2023,english,0,0,transportation
bag quality paisa vasool material strong,4,4/9/2024,code_mixed,1,1,product
laundry service thik thyo tara mahango lagyo ali,3,10/4/2022,romanized_nepali,1,1,services
butter chicken ekdam dami quantity ni bharpoor,5,5/18/2023,code_mixed,1,1,food
balcony view amazing thyo mountains clearly dekhinthyo,5,8/7/2024,code_mixed,0,0,hotel_restaurant
driver didn't know the route properly wasted time,2,3/25/2025,english,0,0,transportation
watch ko strap chito tutyo disappointed chu,2,6/22/2022,romanized_nepali,0,0,product
document verification fast thyo smooth process,4,11/15/2023,code_mixed,0,0,services
laphing spicy perfect thyo taste ramro,4,1/29/2024,code_mixed,1,1,food
pool area was dirty not well maintained,2,9/8/2022,english,0,0,hotel_restaurant
motorcycle handle smooth cha comfortable ride,4,4/12/2025,code_mixed,1,1,transportation
jacket fit ramro color pani milyo description jastai,5,8/3/2023,code_mixed,1,1,product
painting service professional looking result mitho bhayo,5,10/26/2024,code_mixed,1,1,services
chatpate ko taste bland lagyo masala kam,2,12/19/2022,romanized_nepali,0,0,food
lobby ramro decorate thiyo welcoming atmosphere,4,3/11/2023,code_mixed,1,1,hotel_restaurant
cab clean thiyo music pani ramro,4,7/16/2024,romanized_nepali,1,1,transportation
charger works fine no complaints so far,4,1/9/2025,english,0,0,product
installation kaam ramro garyo time pani liyena dherai,5,2/24/2022,romanized_nepali,1,1,services
fried rice ekdum oily thyo pet heavy bhayo,2,6/9/2023,code_mixed,1,1,food
towels were old and smelled musty not pleasant,2,9/21/2024,english,0,0,hotel_restaurant
bike brakes responsive good safety features,5,11/6/2022,english,0,0,transportation
shirt color faded ekdam chito disappointed,1,5/28/2025,code_mixed,1,1,product
tutor ramro padhaudacha concept clear gardiyo,5,1/17/2023,romanized_nepali,1,1,services
biryani ma chicken pieces kam thyo rice dherai,3,3/30/2024,code_mixed,0,0,food
check out process lengthy bhayo staff slow thiyo,3,7/13/2022,code_mixed,0,0,hotel_restaurant
scooter seat uncomfortable huncha long ride ma,3,10/5/2023,code_mixed,1,1,transportation
mouse click sound annoying after few days,2,12/27/2024,english,0,0,product
shifting service careless thiyo items damage bhayo,1,2/15/2025,code_mixed,0,0,services
newari khaja set ekdam jhyau taste authentic,5,4/20/2022,code_mixed,2,2,food
mattress was too soft back pain bhayo,2,8/28/2023,code_mixed,0,0,hotel_restaurant
ride bumpy thyo suspension weak lagyo,2,5/14/2024,code_mixed,0,0,transportation
earbuds battery life ramro sound quality pani okay,4,9/30/2022,code_mixed,1,1,product
grooming service hygienic thyo satisfied chu result ma,4,7/4/2025,code_mixed,1,1,services
sandwich fresh thyo filling ni proper,4,11/22/2023,code_mixed,0,0,food
garden area beautiful thiyo peaceful environment,5,2/6/2024,code_mixed,0,0,hotel_restaurant
meter didn't use garyo extra charge liyena good,4,12/1/2022,code_mixed,0,0,transportation
perfume smell nice lasting power weak,3,4/19/2023,english,0,0,product
app development project smooth thyo communication clear,5,8/11/2024,code_mixed,0,0,services
tea weak thyo flavor nai ayena,2,1/23/2025,romanized_nepali,0,0,food
restaurant ambience ramro tara loud music disturbing,3,5/7/2022,code_mixed,1,1,hotel_restaurant
motorcycle start problem huncha cold weather ma,3,9/19/2023,code_mixed,1,1,transportation
phone case slim fit good protection pani dincha,4,11/8/2024,code_mixed,0,0,product
massage therapist skilled relaxing session thyo,5,3/26/2022,code_mixed,0,0,services
thukpa ko soup watery lagyo bland taste,2,6/14/2025,romanized_nepali,0,0,food
lift out of order frequently annoying for guests,2,12/30/2023,english,0,0,hotel_restaurant
cab na mileko bela wait garnu paryo app issue,2,4/25/2024,romanized_nepali,0,0,transportation
sunglasses frame strong material quality ramro,4,8/16/2022,code_mixed,1,1,product
pest control effective service warranty ni diyeko,5,2/9/2023,code_mixed,0,0,services
samosa crispy thyo aloo filling ramro spiced,4,10/18/2024,code_mixed,1,1,food
complimentary breakfast average options limited thyo,3,3/6/2025,code_mixed,0,0,hotel_restaurant
bike gears smooth change huncha riding easy,5,6/28/2022,code_mixed,1,1,transportation
tripod unstable lagyo shaky videos huncha,2,10/12/2023,code_mixed,0,0,product
tax filing simple gardiyo hassle free service,4,7/1/2024,code_mixed,0,0,services
juice fresh thyo tara sugar dherai sweet,3,11/24/2022,code_mixed,0,0,food
reception staff unprofessional behavior rude thyo,1,4/17/2025,code_mixed,0,0,hotel_restaurant
scooter fuel efficient good mileage dincha city ma,4,7/25/2023,code_mixed,0,0,transportation
backpack spacious lots of compartments organized feel,5,1/14/2024,english,0,0,product
photography service creative shots excellent editing pani,5,9/3/2022,code_mixed,0,0,services
katti roll ko wrap hard thyo filling chai okay,3,5/29/2023,code_mixed,1,1,food
conference hall spacious modern facilities available,5,12/5/2024,english,0,0,hotel_restaurant
helmet quality weak plastic cheap lagyo,2,2/21/2025,code_mixed,0,0,transportation
bluetooth speaker clear sound bass weak tara,3,4/11/2022,code_mixed,0,0,product
website design modern bhayo professional look,4,8/18/2023,code_mixed,0,0,services
noodles overcooked soggy texture bhayeko,2,6/7/2024,romanized_nepali,0,0,food
parking was very expensive hotel facility thyo vandai,2,10/23/2022,code_mixed,0,0,hotel_restaurant
driver polite talking skills ramro friendly nature,5,1/30/2025,code_mixed,1,1,transportation
jeans tight fit thyo size misleading,2,3/19/2023,code_mixed,0,0,product
consultation thorough detailed advice diyo doctor le,5,9/26/2024,code_mixed,0,0,services
pastry stale lagyo fresh nathyo taste odd,1,7/8/2022,code_mixed,0,0,food
curtains dirty stains visible room maintenance poor,2,11/13/2023,english,0,0,hotel_restaurant
bike headlight dim night driving risky,2,5/3/2024,english,0,0,transportation
power bank charge hold gardaina ekdum weak,1,8/19/2025,romanized_nepali,1,1,product
printing quality clear precise work delivered on time,5,2/17/2022,english,0,0,services
soup lukewarm aayo cold nai serve garyo,2,6/30/2023,romanized_nepali,0,0,food
spa facilities average maintenance could be better,3,11/16/2024,english,0,0,hotel_restaurant
cab late aayo booking time ma ayena,2,8/5/2022,romanized_nepali,0,0,transportation
shoes durable material comfortable walking long distance,5,5/11/2025,english,0,0,product
carpentry work neat finishing ramro workmanship quality,5,1/28/2023,code_mixed,1,1,services
lassi thick creamy ramro perfect summer drink,4,7/22/2024,code_mixed,1,1,food
terrace seating view mitho peaceful dinner enjoy garyo,5,12/14/2022,code_mixed,1,1,hotel_restaurant
scooter vibration dherai feels rough riding,2,4/6/2023,code_mixed,0,0,transportation
smartwatch features limited price high lagyo value low,2,10/1/2024,code_mixed,0,0,product
tailoring perfect fit alteration ni gardiyo properly,5,3/14/2025,code_mixed,0,0,services
fries soggy thyo crispy nathyo oil excess,2,5/19/2022,code_mixed,0,0,food
minibar empty restocking nai gareko thiyena,2,9/27/2023,romanized_nepali,0,0,hotel_restaurant
bike mirror position adjust garna garo awkward angle,3,2/10/2024,code_mixed,0,0,transportation
tshirt color fade bhayena wash pachi pani same,4,11/9/2022,code_mixed,0,0,product
catering fresh food tasty variety ni ramro thyo,5,6/23/2025,code_mixed,1,1,services
spring roll filling kam wrapper dherai disappointing,2,12/16/2023,romanized_nepali,0,0,food
housekeeping prompt daily cleaning thorough kaam garyo,5,8/29/2024,code_mixed,0,0,hotel_restaurant
cab interior dirty smelly unpleasant journey,1,3/21/2022,english,0,0,transportation
kettle boils slow time dherai lagcha,3,7/4/2023,code_mixed,0,0,product
graphic design creative unique ideas professional output,5,11/28/2024,english,0,0,services
pakoda crispy mitho chutney pani tasty dami combo,5,4/5/2025,code_mixed,2,2,food
pillow too thin uncomfortable sleep bhayena properly,2,10/11/2022,code_mixed,0,0,hotel_restaurant
scooter storage space sufficient helmet rakhnalai ramro,4,2/25/2023,code_mixed,1,1,transportation
umbrella sturdy wind ma pani handle gardai stable,4,6/13/2024,code_mixed,0,0,product
insurance claim process smooth help garyo agent le,4,9/20/2022,code_mixed,0,0,services
paneer tikka dry overcooked flavor nai gayeko,2,1/7/2025,romanized_nepali,0,0,food
rooftop bar view babbal stunning sunset scenery,5,5/12/2023,code_mixed,1,1,hotel_restaurant
motorcycle engine sound loud annoying constant noise,2,9/4/2024,english,0,0,transportation
tablet screen responsive smooth working good,4,6/17/2022,english,0,0,product
coaching classes interactive doubt clear gardai teacher le,5,10/29/2023,code_mixed,0,0,services
shawarma wrap tight thyo tara filling overflow bhayo,3,3/16/2024,code_mixed,0,0,food
concierge service helpful recommendations ramro diyo,4,7/28/2025,code_mixed,1,1,hotel_restaurant
driver talking phone while driving unsafe felt,1,1/15/2022,english,0,0,transportation
wallet leather quality ramro stitching strong,4,8/6/2023,code_mixed,1,1,product
event management organized smooth coordination excellent,5,12/21/2024,english,0,0,services
ice cream melted half way bhai delivery slow,2,4/28/2022,code_mixed,0,0,food
laundry service returned clothes wrinkled ironing bad,2,2/9/2025,english,0,0,hotel_restaurant
bike tyres grip ramro slippery road ma pani safe,5,6/21/2023,code_mixed,1,1,transportation
fan speed control nai hudaina only one setting,2,10/14/2024,code_mixed,0,0,product
veterinary clinic staff caring treatment ramro garyo,5,7/31/2022,code_mixed,1,1,services
dal portions generous thyo bhaat ni sufficient,4,11/7/2023,code_mixed,0,0,food
room freshener smell artificial headache bhayo strong,2,5/24/2024,code_mixed,0,0,hotel_restaurant
scooter paint scratched easily quality weak lagyo,2,9/12/2025,code_mixed,0,0,transportation
keyboard typing comfortable ergonomic design good,4,11/18/2022,english,0,0,product
legal advice clear practical solutions suggest garyo,4,3/5/2023,code_mixed,0,0,services
wings sauce bland boneless pieces small disappointing,2,8/20/2024,english,0,0,food
gym equipment outdated maintenance required urgently,2,2/12/2022,english,0,0,hotel_restaurant
ride smooth thyo comfortable seats cushioned,4,5/30/2025,code_mixed,0,0,transportation
iron temperature control precise ramro press garcha,4,9/14/2023,code_mixed,1,1,product
interior design modern tasteful choices beautiful outcome,5,1/26/2024,english,0,0,services
wai wai sadeko authentic flavor bhayo mitho,4,6/5/2022,code_mixed,1,1,food
television remote nai kaam gardaina battery change pachi pani,1,12/22/2023,romanized_nepali,0,0,hotel_restaurant
cab booking cancelled last moment frustrating experience,1,7/9/2024,english,0,0,transportation
cooler cooling capacity ramro effective summer ma,4,3/18/2025,code_mixed,1,1,product
courier delivery on time packaging safe thyo,5,8/27/2022,code_mixed,0,0,services
aloo ko achar sour thyo taste unbalanced salt dherai,2,5/3/2023,code_mixed,0,0,food
bedsheet stained spotted cleaning poor maintenance issue,1,11/19/2024,english,0,0,hotel_restaurant
bike ko indicator light works intermittently needs fixing,2,3/8/2022,code_mixed,0,0,transportation
mixer grinder powerful blending smooth fast,5,8/6/2025,english,0,0,product
gardening service professional plants healthy maintenance regular,5,1/21/2023,english,0,0,services
mutton curry ekdum spicy khana sakiyena tito,2,4/16/2024,romanized_nepali,1,1,food
valet parking convenient fast service appreciated,5,12/7/2022,english,0,0,hotel_restaurant
scooter acceleration slow pick up weak lagyo,2,7/12/2023,code_mixed,0,0,transportation
water bottle leak proof design ramro secure cap,4,10/28/2024,code_mixed,1,1,product
accounting service accurate timely reports professional approach,5,6/1/2025,english,0,0,services
coconut chutney watery consistency weak taste,2,9/15/2022,english,0,0,food
bathtub drain clogged water standing maintenance call garnu paryo,2,4/27/2023,code_mixed,0,0,hotel_restaurant
motorcycle spare parts expensive maintenance cost high,3,2/18/2024,english,0,0,transportation
shoes sole comfortable walking garda pain hudaina,5,11/23/2022,code_mixed,1,1,product
translation service accurate cultural context pani consider garyo,5,4/22/2025,code_mixed,0,0,services
cake sponge dry frosting sweet excess sugar,2,8/31/2023,english,0,0,food
amenities basic toiletries quality low thyo,3,6/26/2024,code_mixed,0,0,hotel_restaurant
bike ko side stand unstable parking difficult,2,5/14/2022,code_mixed,0,0,transportation
speaker portable compact easy carry garna ramro,4,10/8/2023,code_mixed,1,1,product
training session informative practical examples helpful,4,12/15/2024,english,0,0,services
bara crispy outside soft inside mitho thiyo,5,7/19/2025,code_mixed,1,1,food
fire alarm went off middle night false alarm,1,1/31/2022,english,0,0,hotel_restaurant
cab fare reasonable meter correctly chalako,4,6/3/2023,code_mixed,0,0,transportation
pen ink smooth writing comfortable grip,4,9/11/2024,english,0,0,product
security service alert vigilant safe feeling,5,4/7/2022,english,0,0,services
khichadi bland tasteless spices nei thyo,2,2/26/2025,romanized_nepali,0,0,food
water pressure weak shower ma barely aayo,2,11/30/2023,code_mixed,0,0,hotel_restaurant
scooter footrest position awkward leg cramp huncha,2,5/22/2024,code_mixed,1,1,transportation
lamp brightness adjustable convenient feature ramro,4,8/19/2022,code_mixed,1,1,product
data entry accurate fast turnaround reliable service,5,2/28/2023,english,0,0,services
gulab jamun lukewarm served should be hot mitho,3,11/6/2024,code_mixed,1,1,food
minibar prices outrageous expensive outside comparison ma,2,8/24/2025,code_mixed,0,0,hotel_restaurant
driver punctual arrived exactly booking time,5,7/2/2022,english,0,0,transportation
pillow cover soft material comfortable sleep ma,4,12/11/2023,code_mixed,0,0,product
content writing creative engaging well researched pieces,5,3/27/2024,english,0,0,services
sel roti hard thyo fresh nai lagena,2,10/20/2022,romanized_nepali,0,0,food
corridor lighting dim dark night walk garna garo,2,5/16/2025,code_mixed,0,0,hotel_restaurant
bike fuel tank capacity small frequent refill garna parne,3,9/8/2023,code_mixed,0,0,transportation
trimmer battery backup ekdam weak charge nai dherai lagcha,2,1/19/2024,code_mixed,2,2,product
recruitment process transparent communication ramro bhayo,4,6/14/2022,code_mixed,1,1,services
manchurian gravy thick consistency ramro flavor balanced,4,3/23/2023,code_mixed,1,1,food
carpet dirty stains visible vacuum nai gareko nathyo,1,8/3/2024,code_mixed,0,0,hotel_restaurant
cab air conditioning cold enough comfortable journey,4,11/10/2025,english,0,0,transportation
raincoat waterproof effective monsoon ma useful,5,2/6/2022,code_mixed,1,1,product
room clean thiyo tara wifi slow,4,7/16/2023,romanized_nepali,0,0,hotel_restaurant
Use garda good lagyo,5,12/21/2025,english,1,1,product
use garda ramro lagyo tara overall thik cha,3,1/20/2022,romanized_nepali,1,4,product
seva ramro thyo tara time lagyo,4,8/13/2025,romanized_nepali,1,3,services
Cab ma ac was but seat dirty,4,2/2/2024,english,0,0,transportation
transport thik cha tara crowded,5,6/5/2022,romanized_nepali,1,2,transportation
"Check in fast was, room a bit chhito",5,9/23/2025,english,0,0,hotel_restaurant
bike condition thikai but price high,4,6/10/2024,code_mixed,1,1,transportation
Restaurant ko food tasty was but service slow,2,4/3/2022,english,0,0,hotel_restaurant
Pathao driver helpful but traffic ma jhyau,4,3/27/2025,english,1,1,transportation
bike service ramro thyo but late,5,3/24/2023,code_mixed,1,2,transportation
"Staff friendly was, location thikai but overall thik cha",1,4/26/2023,english,1,3,hotel_restaurant
"food mitho lagyo, price anusar thikai",5,6/19/2022,code_mixed,1,4,food
"thakali set mitho thyo, clean ni thyo tara overall thik cha",2,4/27/2023,code_mixed,1,6,food
bed comfortable thyo tara noise dherai tara overall thik cha,3,5/10/2024,code_mixed,1,4,hotel_restaurant
ride safe thiyo tara fare ali dherai,3,12/28/2024,romanized_nepali,1,2,transportation
street food kasto ramailo but hygiene doubt,4,4/19/2022,code_mixed,1,1,food
hotel ma stay ramro lagyo but parking problem,4,11/3/2023,code_mixed,1,3,hotel_restaurant
bike condition thikai but price high,5,12/1/2023,code_mixed,1,1,transportation
burger ok thyo but cold aayo,4,7/6/2024,code_mixed,1,1,food
Support team good respond garyo,5,11/17/2022,english,0,0,services
cleaning service thik cha,5,5/21/2023,code_mixed,1,2,services
online service helpful tara app slow,3,9/24/2022,code_mixed,0,0,services
repair thikai garyo but costly,4,4/18/2024,code_mixed,1,1,services
burger ok thyo tara cold aayo,4,8/13/2024,romanized_nepali,1,1,food
Dal bhat tasty was but service a bit too much wait was but overall thik cha,4,4/2/2024,english,1,2,food
bike seva ramro thiyo tara late tara overall thik cha,2,8/8/2025,romanized_nepali,1,3,transportation
Use garda good lagyo but overall thik cha,5,11/27/2024,english,1,3,product
driver ramro thyo tara route long,4,2/15/2022,romanized_nepali,1,2,transportation
salon ma haircut ramro tara wait,4,4/23/2023,romanized_nepali,1,1,services
chinese food ramro tara portion sano,3,1/3/2024,romanized_nepali,1,1,food
dal bhat mitho thyo but service heavy xa tara overall thik cha,5,4/10/2025,code_mixed,1,6,food
"ac kam garyo, tara overall thik cha",5,2/23/2025,romanized_nepali,1,2,hotel_restaurant
Bike condition thikai but price high,2,2/24/2023,english,1,1,transportation
"staff friendly thyo, location thikai",3,3/7/2023,romanized_nepali,1,2,hotel_restaurant
"Brand original was, happy but overall thik cha",5,5/3/2024,english,1,2,product
motorcycle ramro cha tara mileage low,4,12/3/2025,romanized_nepali,1,2,transportation
street food kasto ramailo tara hygiene doubt,1,1/15/2024,romanized_nepali,1,1,food
ride safe thyo but fare ali dherai,3,4/23/2024,code_mixed,1,3,transportation
salon ma haircut ramro tara wait,5,9/10/2023,romanized_nepali,1,1,services
repair thikai garyo tara costly,2,10/23/2023,romanized_nepali,1,1,services
momos ramro thyo tara heavy xa,1,3/2/2024,code_mixed,1,3,food
dal bhat mitho thyo but service loose vayo tara overall thik cha,5,8/30/2024,code_mixed,1,5,food
pizza lastai ramro thyo tara wait dherai,4,6/2/2024,code_mixed,1,4,food
Street food kasto ramailo but hygiene doubt,5,8/21/2024,english,1,1,food
cab ride smooth thiyo tara wait time,3,10/29/2023,romanized_nepali,0,0,transportation
works fine tara ali loose tara overall thik cha,5,5/14/2024,romanized_nepali,1,3,product
driver ramro thiyo tara route long,4,9/16/2025,code_mixed,1,1,transportation
"thakali set mitho thyo, clean ni thyo tara overall thik cha",5,5/17/2025,code_mixed,1,6,food
quality thikai cha mulya anusar,4,12/18/2024,romanized_nepali,1,3,product
"brand original thyo, happy",4,1/5/2025,code_mixed,1,1,product
pizza lastai ramro thyo tara wait dherai,3,4/8/2023,code_mixed,1,4,food
bike service ramro thyo but late tara overall thik cha,2,8/24/2025,code_mixed,1,4,transportation
"dinner mitho thiyo, staff helpful",4,9/12/2024,code_mixed,1,2,hotel_restaurant
"food ok lagyo, price anusar thikai",3,7/4/2022,code_mixed,1,2,food
service ma issue thyo tara solved,4,7/5/2025,code_mixed,1,1,services
works fine tara ali loose tara overall thik cha,5,3/10/2024,code_mixed,1,3,product
momos thikai thiyo tara clean thiyo tara noise,5,9/11/2022,romanized_nepali,1,1,food
pathao driver helpful tara traffic ma jhyau,5,3/6/2025,romanized_nepali,1,1,transportation
"brand original thyo, happy",3,3/9/2025,code_mixed,1,1,product
seva ma issue thyo tara solved,4,4/1/2022,romanized_nepali,1,1,services
pathao driver helpful tara traffic ma jhyau,3,9/28/2024,code_mixed,1,1,transportation
"same as picture, delivery fast tara overall thik cha",2,6/10/2022,code_mixed,1,2,product
"Staff friendly was, location thikai",4,1/18/2024,english,1,1,hotel_restaurant
dal bhat mitho thiyo tara seva sano thiyo tara overall thik cha,5,3/28/2022,romanized_nepali,1,4,food
"thakali set mitho thyo, clean ni thyo",4,7/28/2023,romanized_nepali,1,4,food
transport thik cha but crowded,4,5/7/2024,code_mixed,1,2,transportation
Pathao driver helpful but traffic ma jhyau,4,6/7/2025,english,1,1,transportation
Cab ride smooth was but wait time,2,4/19/2024,english,0,0,transportation
product ramro thiyo tara ali dherai wait thiyo,5,9/27/2024,romanized_nepali,1,3,product
"same as picture, delivery fast",5,9/22/2024,romanized_nepali,0,0,product
view ramro thyo tara price high tara overall thik cha,5,12/23/2024,code_mixed,1,4,hotel_restaurant
cleaning service thik cha,4,8/24/2023,code_mixed,1,2,services
cab ma ac thyo tara seat dirty,5,1/3/2023,code_mixed,1,1,transportation
Qua bitty thikai cha price anusar but overall thik cha,4,1/9/2022,english,1,3,product
Qua bitty thikai cha price anusar,4,5/22/2023,english,1,2,product
professional thyo tara delay tara overall thik cha,4,8/2/2023,romanized_nepali,1,3,services
Qua bitty thikai cha price anusar,5,3/19/2024,english,1,2,product
chinese food ramro tara portion sano,4,4/14/2025,romanized_nepali,1,1,food
bike seva ramro thiyo tara late tara overall thik cha,2,1/26/2025,romanized_nepali,1,3,transportation
"coffee dherai mitho, environment ramro",4,12/9/2022,romanized_nepali,1,4,food
"Dinner tasty thiyo, staff helpful but overall thik cha",3,10/18/2022,english,1,2,hotel_restaurant
"Food average lagyo, price anusar thikai",5,12/27/2023,english,1,2,food
"Coffee too much tasty, environment good",4,2/12/2025,english,0,0,food
product ramro thyo tara loose vayo,5,12/29/2024,code_mixed,1,2,product
bike condition thikai but price high,4,2/16/2023,code_mixed,1,1,transportation
"Delivery fast was, product ok",3,6/20/2022,english,0,0,services
Hotel ma stay good lagyo but parking problem,2,12/9/2023,english,1,2,hotel_restaurant
